being really cool IS one of the perks of being a computer scientist!
100.00%: 
72.61%:  you
3.33%:  probably not cool enough to keep me in
2.46%:  probably not cool enough to inspire
5.85%:  probably not cool enough to inspire me
2.20%:  probably not cool enough to impress
2.03%:  probably not cool enough to interest
1.93%:  probably not cool enough to get a
1.46%:  probably not cool enough to make science
1.43%:  probably not cool enough to license
1.30%:  probably not cool enough to generate
1.21%:  probably not cool enough to keep me in a
1.11%:  probably not cool enough to keep in
1.08%:  probably not cool enough for a
1.06%:  probably not cool enough to mer
1.03%:  probably not cool enough to listen
1.02%:  probably not cool enough to get me free
1.01%:  probably not cool enough to get me a free
0.98%:  probably not cool enough to let
5.81%:  probably not cool enough to let me keep
1.17%:  probably not cool enough to let me keep it
0.98%:  probably not cool enough to let me skip
0.95%:  probably not cool enough to take
0.91%:  probably not cool enough to license me
0.89%:  probably not cool enough to get me an
0.87%:  probably not cool enough to let me get
0.84%:  probably not cool enough to register
0.81%:  probably not cool enough to interest me
0.76%:  probably not cool enough to replace me
0.58%:  probably not cool enough to get me in
0.50%:  probably not cool enough to earn
0.50%:  probably not cool enough for science
0.49%:  probably not cool enough to get me a free trip
0.49%:  probably not cool enough to get me a license
0.48%:  probably not cool enough to merit keeping
0.47%:  probably not cool enough to create
0.47%:  probably not cool enough to repeat
0.46%:  probably not cool enough to earn me respect
0.46%:  probably not cool enough to make it in
0.46%:  probably not cool enough to get me a kiss
0.45%:  probably not cool enough to impress a
0.50%:  probably not cool enough to impress a girl
0.45%:  probably not cool enough for it
0.44%:  probably not cool enough to replace me in
0.44%:  probably not cool enough to get me free access
0.43%:  probably not cool enough to impress girls
0.42%:  probably not cool enough to get me a life
1.03%:  probably not cool enough to get me a life sentence
0.42%:  probably not cool enough to keep me gain
0.41%:  probably not cool enough to keep me in science
0.41%:  probably not cool enough to keep it
0.40%:  because there is
0.58%:  because there is no perfect
0.48%:  because there is no logical
0.48%:  because there is no logical stopping
0.40%:  computer science is still a long
0.40%:  like a computer science thesis
0.40%:  you better keep
0.40%:  can you think of a better met
0.40%:  before you look
0.40%:  I still think computer science is great
0.40%:  people are still getting rich off it
0.40%:  at the risk of being totally self
0.40%:  since most people think it
0.40%:  the moral is
0.40%:  I prefer to think of it as someone
0.40%:  better
0.44%:  better than
0.40%:  computer science is really not like that
0.40%:  like all computer science persons
0.40%:  like all other computer science ge
0.40%:  since most people are totally
0.40%:  I forgot to mention one crucial thing!
0.40%:  unlike other forms of social
0.40%:  before you go telling the entire class
0.40%:  as a computer scientist once
0.40%:  before you start making copies of innocent
0.40%:  before you become too inf
0.40%:  computer science has little to offer religion
0.40%:  being a computer scientist for all
0.68%:  being a computer scientist for all of one
0.40%:  computer science is also a little
1.75%:  computer science is also a little boring
0.59%:  computer science is also a little boring too
0.45%:  computer science is also a little boring too!
0.41%:  computer science is also a little boring!
0.40%:  please keep it to yourself so I can be right more
0.48%:  please keep it to yourself so I can be right more often in
0.40%:  unlike many other topics of
2.30%:  unlike many other topics of interest
0.40%:  in the interest of courtesy
0.40%:  the computer scientist life IS lonely
0.40%:  for some reason people still think about
0.40%:  my greatest concern is that people like
0.40%:  I prefer to think of it more as science
0.47%:  I prefer to think of it more as science being
0.94%:  I prefer to think of it more as science being cool!
0.40%:  not really cool enough to merit creating
0.40%:  before you start shopping
1.43%:  before you start shopping for illegal
0.40%:  there are still plenty of great books
0.40%:  for the purposes of my legal
0.40%:  the best part of computer science is looking in on
0.40%:  folks
0.40%:  like all the best computer science inf
0.40%:  as you can see from the look in
0.40%:  it only applies to things in
0.40%:  unlike some of the greatest
0.40%:  before you start looking into legal
0.40%:  the computer scientist is a lonely
0.40%:  please keep it to yourself as it might
0.40%:  the point of computer science is really bigger
0.40%:  the best part of computer science is going in
0.40%:  unlike my other coolness
0.40%:  since you can store
0.40%:  computer science is also a lot of long
0.40%:  before you start calling the police on me for pointing
0.40%:  unlike some other aspects of binary
0.40%:  the computer science is really boring too
0.40%:  like all great computer science theories so
0.40%:  you can still get people for making
0.40%:  the coolest part is seeing
0.43%:  the coolest part is seeing computer
0.40%:  computer science is often boring so
0.40%:  before you go feeling too sm
0.40%:  I still think computer science is a great
0.40%:  I prefer to keep it to myself since it
0.40%:  keep it to yourself since there
0.40%:  it gets more
0.40%:  because there are no perfect
0.80%:  because there are no perfect copies
0.40%:  the really cool part is coming up in
0.40%:  computer science IS like this
0.40%:  perhaps better
0.40%:  I prefer to keep it to myself because one
0.40%:  like any computer science tool
0.40%:  in a
0.50%:  in a sense
0.40%:  be careful not to copy me too
0.40%:  unlike most of the rest of reality
0.40%:  in the absence
1.79%:  in the absence of computer
1.47%:  in the absence of a computer
1.40%:  in the absence of a better
5.57%:  in the absence of a better solution
0.81%:  in the absence of computer storage
0.78%:  in the absence of perfect
1.33%:  in the absence of perfect computer
0.73%:  in the absence of a solution
0.68%:  in the absence of better
2.08%:  in the absence of better options
0.65%:  in the absence of a better computer
0.49%:  in the absence of perfect computer storage
0.46%:  in the absence of better computer
0.44%:  in the absence of a better option
0.43%:  in the absence of a complete
1.78%:  in the absence of a complete solution
0.44%:  in the absence of a complete solution to
0.42%:  in the absence of perfect logic
0.40%:  the really cool part is putting
0.40%:  it means you
0.40%:  most people only care about the benefits
0.40%:  not really cool enough for science
0.40%:  I prefer to keep it to myself because all the
0.40%:  be careful talking to me tonight
0.40%:  computer science is a big
0.40%:  unlike most theories of interest
0.40%:  computer science is itself
0.40%:  like all computer science treats
0.40%:  unlike in
0.40%:  computer science being the sort
0.40%:  in the interest of keeping our economic
0.40%:  you can tell people that I
0.40%:  probably not cool enough to get me a science
0.40%:  as computer science offers
0.40%:  I think computer science really gets
0.40%:  be careful before saying so
0.40%:  before you tell people this
0.40%:  I think computer science is going to really be
0.40%:  the only reason computer science still
