YOUR IDEA OF HAPPINESS IS LOWERED EXPECTATIONS?
100.00%: 
21.09%: UN
19.94%:  YOU
0.01%:  YOUR PLAN IS TO DIE AND SEE HO
0.01%:  PROFOUND AND YET SO AW
0.01%:  WHAT IS YOUR PLAN SO F
0.01%:  YOU PEOP
0.01%:  YOU PEOPLE ARE NOT
0.01%:  YOU PEOPLE ARE THE
0.01%:  ARE WE SUPPOSED TO R
0.01%:  YOU ARE OLDER THAN I EXPECTED AS I
0.01%:  LOW EXPECTATIONS FOR US
0.01%:  YOU SPEND A
0.01%:  DINOSAURS ARE ALIENS
0.01%:  THESE ARE YOUR IDEALS NO
0.01%:  LETS SE
0.01%:  LETS SEE YOU
0.01%:  YOUR PLAN IS TO DIE SOONER WH
0.01%:  THERE ARE NO N
0.01%:  YOUR IDEA OF PARADISE IS TO SO
0.01%:  YOU ARE A RESOL
0.01%:  YOU ARE A PERSON WHOSE L
0.02%:  YOU ARE A PERSON WHOSE LIFE IS
0.01%:  ONLY ONE OF US IS EXPECTED TO DIS
0.01%:  WHAT I SAY IS SOUND
0.01%:  YOUR IDEA OF HAPPINESS IS NAIL
0.01%:  ARE WE SUPPOSED TO LEARN HO
0.01%:  YOU WANNA LE
0.01%:  NOW I FEEL SAD AND YOU
0.01%:  NOW I FEEL SAD AND YOU ARE
0.01%:  YOU STOPPED?
0.01%:  YOU ARE SET ON L
0.01%:  IT APPEARS ARE
0.01%:  YOU ARE NOW FREE
0.01%:  WHAT IS YOUR PLAN? NE
0.01%:  THERE IS A REASON YOU WO
0.01%:  YOU ARE HEADED FOR A P
0.01%:  DID YOUR PARENTS EXPECT WH
0.01%:  IF YOU ARE INDEED THE
0.01%:  YOU WANT A LE
0.01%:  YOU WANT A LESSER
0.01%:  YOU DIE AND NO
0.01%:  HELP YOUR FRIEND D
0.01%:  WHAT IF YOU ARE LESS ER
0.01%:  YOU WON THE DE
0.01%:  WE ARE ON OPPOSITE ENDS OF L
0.01%:  DID YOU LEARN HOW TO SP
0.01%:  YOUR PLAN IS TO HOPE FOR DE
0.01%:  SAID YOUR P
0.02%:  SAID YOUR PARENTS WH
0.02%:  SAID YOUR PARENTS AND
0.01%:  SAID YOUR PARENTS ON
0.01%:  SAID YOUR PRE
0.01%:  YOU DID LEARN ONE W
0.01%:  IF YOU WERE OLDER AND I H
0.01%:  YOUR IDEA OF HAPPINESS IS EXPECTATION D
0.01%:  ONLY WE ARE
0.01%:  NOW YOU ARE OLDER AND EAT
0.01%:  WAS YOUR L
0.02%:  WAS YOUR LIFE RE
0.01%:  WAS YOUR LIFE NOT
0.01%:  DINOSAUR STORIES END
0.01%:  HARD TO ANSWER ANY
0.01%:  LEARN HOW TO READ AND I
0.01%:  PREPARE TO DIE AN OLD S
0.01%:  WE ARE HAPPIER NO
0.01%:  SAID ANOTHER O
0.01%:  SAID ANOTHER OLDER ONE
0.01%: ON YOUR TIN
0.01%:  TRULY AND
0.01%:  YEAH FOR
0.01%:  WAIT YOU ARE S
0.01%:  WE ARE ON OPPOSITE SIDES OF A RAIL
0.01%:  YOU EITHER DIE AN OLD S
0.01%:  ARE YOU A F
0.01%:  YOUR HAPPINESS IS FOR
0.01%:  IF YOU ARE INDEED SO SAT
0.01%:  LOW EXPECTATIONS ARE EASY
0.01%:  YOUR PARENTS HAD AN
0.01%:  YOU ARE A SIL
0.01%:  YOU ARE A SILENT PRO
0.01%:  NOW YOU ARE EITHER AN I
0.01%:  YOU WISHED ON A STAR FOR A
0.01%:  WHAT IS YOUR PLAN IF A D
0.01%:  WHAT IS YOUR PROFESSION EN
0.01%:  EXPECTATIONS WER
0.01%:  YOU ARE A DEPRESSED N
0.01%:  NEITHER OF US ARE DIS
0.01%:  YOU DARE NOT D
0.01%:  WEAR THIS
0.01%:  IN THE END YOU ARE O
0.01%:  YOU ARE AN OLD PERSON WITH P
0.01%:  HAPPINESS IS NOT A DE
0.01%:  IN OTHER WORDS I SE
0.01%:  IN OTHER WORDS I SEE YOU
0.01%:  IN OTHER WORDS I SEE YOU AS
0.01%:  IN OTHER WORDS YOU FINIS
0.01%:  THERE S
0.01%:  YOUR FANTASIES ARE L
0.01%:  WORDS ARE PO
0.23%:  WORDS ARE POINTLESS AND
0.16%:  WORDS ARE POINTLESS AND YOU
0.12%:  WORDS ARE POINTLESS ANY
0.04%:  WORDS ARE POINTLESS IN
0.03%:  WORDS ARE POINTLESS AND I
0.03%:  WORDS ARE POINTLESS?
0.02%:  WORDS ARE POINTLESS NO
0.02%:  WORDS ARE POINTLESS H
0.02%:  WORDS ARE POINTLESS AND E
0.01%:  WORDS ARE POINTLESS AND F
0.01%:  YOUR HEADLINE WAS NOT
0.01%:  WHAT IF YOU ARE OLDER AND PIN
0.01%:  DEPRESSION IS WHAT YOU PLAN FOR O
0.01%:  YOU ARE NOW OLDER THAN I?
0.01%:  YOU ARE INDEED AL
0.01%:  YOUR IDEA OF HAPPINESS IS TO END O
0.01%:  IS ANY OF THIS REAL OR
0.01%:  WE ARE ALREADY IN THIS S
0.01%:  WEIRD YOU ARE A
0.01%:  YOU ARE THE IN
0.01%:  WHAT IF YOU ARE OLDER? EN
0.01%:  YOU ARE SHOW
0.01%:  WHAT IS YOUR LIFE S
0.01%:  YOU ARE TRAPPED IN A SENSE OF O
0.01%:  DEPRESSION IS WHAT YOU ARE N
0.01%:  LIFE H
0.02%:  LIFE HAS NO
0.26%:  LIFE HAS NO PURPOSE
0.14%:  LIFE HAS NO PURPOSE AND
0.06%:  LIFE HAS NO PURPOSE?
0.04%:  LIFE HAS NO PURPOSE AND IS
0.03%:  LIFE HAS NO PURPOSE AND WE ARE DO
0.02%:  LIFE HAS NO PURPOSE ANY
0.02%:  LIFE HAS NO PURPOSE AND WE S
0.02%:  LIFE HAS NO PURPOSE OR
0.01%:  LIFE HAS NO PURPOSE AND IT
0.01%:  LIFE HAS NO PURPOSE AND I
0.01%:  LIFE HAS NO PURPOSE AND E
0.01%:  LIFE HAS NO PURPOSE AT
0.01%:  LIFE HAS NO PURPOSE AND IS A
0.01%:  LIFE HAS NO PURPOSE AND DE
0.01%:  LIFE HAS NO PURPOSE AND WE D
0.01%:  I DO NOT SE
0.03%:  I DO NOT SEE HOW YOU
0.03%:  I DO NOT SEE HOW YOU ARE
0.02%:  I DO NOT SEE HOW YOUR
0.01%:  I DO NOT SEE ANY
0.01%:  I DO NOT SEE YOUR
0.01%:  I DO NOT SEE ANY PRO
0.01%:  I DO NOT SEE ANY RE
0.01%:  I DO NOT SEE HOW YOU ARE DI
0.01%:  I DO NOT SEE HOW YOUR L
0.01%:  I DO NOT SEE HOW YOUR LIFE IS
0.01%:  IF YOU WERE OLDER AND NOT
0.01%:  SAID THE DINOSAURS IN O
0.01%:  EXPECTATIONS FOR YOU ARE SAD
0.01%:  ONLY ONE OF US IS PREPARED TO ADE
0.01%:  HAPPINESS IS FOR YOU A
0.01%:  WE ARE SUPPOSED TO LEARN EXPECT
0.01%:  SAYS THE DR
0.01%:  SOUND THE REAL W
0.01%:  SAID THE DINOSAUR ONLY FO
0.01%:  SAY WE ARE E
0.01%:  HERE WE ARE STU
0.01%:  SAY WE ARE TO
0.01%:  YOUR ENTIRE LIFE IS ONE S
0.01%:  YOUR PLAN IS TO DIE AS A PRE
0.01%:  WHAT PROFESSION ARE YOU DOIN
0.01%:  YOU ARE OLDER NOW AND I EXPECT TO
0.01%:  YOU WENT A
0.04%:  YOU WENT AHEAD AND S
0.03%:  YOU WENT AHEAD AND P
0.02%:  YOU WENT AHEAD AND LE
0.01%:  YOU WENT AHEAD AND F
0.01%:  YOU WENT AHEAD AND I
0.01%:  YOU WENT AHEAD AND FO
0.01%:  YOU WENT AHEAD AND FOR
0.01%:  YOU WENT AHEAD AND RE
0.01%:  YOUR RESPONSE TO FIND
0.01%:  WHEN YOU ARE OLDER AND OPTI
0.01%:  THE DINOSAUR N
0.01%:  YOU DID NOT LEARN PRO
0.01%:  POINTLESS AND AWES
0.01%:  WHAT I SAID IS A
0.01%:  IF YOU WERE NOT A
0.01%:  YOU ARE THE RO
0.01%:  WHAT DO YOU SEE INS
0.01%:  WHAT DO YOU SEE INSIDE?
0.01%:  THOSE ARE OUR PLANS? ONE
0.01%:  ONLY ONE OF US IS A TR
0.01%:  SAYS THE DINOSAUR IN PAR
0.01%:  YOUR LIFE HAS E
0.01%:  YOU SWAPPED ONE
0.01%:  NEITHER OF US IS A REAL D
0.01%:  YOU ARE A SELFISH PO
0.01%:  YOUR WISH IS TO PLEASE
0.01%:  SOON YOU ARE OLDER THAN I W
0.02%:  SOON YOU ARE OLDER THAN I WAS EXPECT
0.01%:  WHEN YOU ARE OLDER IT S
0.01%:  WE ARE SH
0.01%:  THE REAL PROFESSION IS EN
0.01%:  SAID THE OLDER RAP
0.01%:  NEITHER OF US ARE DOWN
0.01%:  YOU WAITED AN
0.01%:  WHAT IS YOUR PLAN? I D
0.01%:  WHAT IF YOU ALSO END
0.01%:  WHAT DID YOU PERFE
0.01%:  YOU EXPECT TO DIE AND LE
0.01%:  NOW YOU ARE LESSER
0.01%:  THIS IS YOUR WORLD AND
0.01%:  ONLY ONE OF US HAS DARE
0.01%:  YOU EXPECTED A
0.01%:  NOW ARE YOU SATISFIED? ONE
0.01%:  PERHAPS I WO
0.03%:  PERHAPS I WOULD NOT
0.01%:  PERHAPS I WOULD AD
0.01%:  WISH YOU
0.01%:  YOU ARE A FAT
0.01%:  SAY WE END UP AS
0.01%:  HERE YOU ARE AS
0.01%:  WHERE IS YOUR T
0.01%:  WHY NOT LEARN A PRO
0.01%:  DESPERATE NO
0.01%:  DESPERATE NOW ARE
0.01%:  DESPERATE NOW YOU
0.01%:  YOU ARE THE FI
0.01%:  WHEN YOU ARE OLD AND PRES
0.01%:  DID YOU STOP HERE IN
0.01%:  EXPECTATIONS ARE OP
0.01%:  PREPARE THYSELF D
0.01%: UNDER THAN A
0.01%:  YOUR LIFE IS DONE AND I
0.01%:  WHAT PROFESSION ARE YOU DI
0.01%:  WHAT DOES YOUR FRIEND N
0.01%:  ONLY ONE DI
0.01%:  WHAT PROFESSION DOESN
0.01%:  NOW YOU ARE SET ON A
0.01%:  PERHAPS IT WAS
0.01%:  YOU ADDRESS THE I
0.01%:  YOU WERE F
0.01%:  EXPECTATIONS FOR WHEN YOU ARE OLD IS
0.01%:  EXPECTATIONS ARE WEIRD LI
0.01%:  WHAT IS YOUR FA
0.01%:  OTHERWISE YOU SE
0.01%:  SENS
0.01%:  WE ARE TO LE
0.01%:  YOUR POINT IS A L
0.01%:  YOUR POINT IS A LIFE SP
0.01%: ON THE DINOSAURS WIL
0.01%:  APPARENTLY ARE
0.01%:  ONLY ONE OF US WISHES DE
0.01%:  DO YOU PLAN ON STAR
0.01%:  YOUR PLAN IS TO DONE
0.01%:  DESPERATELY FOR
0.01%:  YOU ARE THE PROFESSION IS
0.01%:  THOSE ARE YOUR IDEAS OF POL
0.01%:  RARELY DOES THE UN
0.01%:  YOU ARE AN IDIOT L
0.01%:  THE WORLD AND
0.01%:  PERHAPS YOUR LIFE WAS NOT IN
0.01%:  WHAT IF YOU ARE OLDER AND SPI
0.01%:  ARE WE SUPPOSED TO LEARN S
0.01%:  WHERE IS YOUR STAND
0.01%:  THE IDEA OF YOU AS
0.01%:  THE IDEA OF YOU AS AN
0.09%:  THE IDEA OF YOU AS AN OLDER PER
0.06%:  THE IDEA OF YOU AS AN OLDER PERSON IS P
0.05%:  THE IDEA OF YOU AS AN OLDER PERSON W
0.03%:  THE IDEA OF YOU AS AN OLDER PERSON S
0.02%:  THE IDEA OF YOU AS AN OLDER PERSON P
0.01%:  THE IDEA OF YOU AS AN OLDER S
0.01%:  THE IDEA OF YOU AS AN OLD PER
0.03%:  THE IDEA OF YOU AS AN OLD PERSON IS RE
0.01%:  THE IDEA OF YOU AS AN OLD PERSON IS P
0.01%:  THE IDEA OF YOU AS AN OLDER PERSON IS W
0.01%:  THE IDEA OF YOU AS AN OLD PERSON W
0.01%:  THE IDEA OF YOU AS AN OLD PERSON S
0.01%:  YOUR PLAN IS TO RESP
0.01%:  WHAT IF YOU ARE INDEED AN
0.01%:  WE ARE THE OP
0.01%:  YOU DID STOP LE
0.01%:  YOUR OPPOSITE IS RE
0.01%:  YOU ARE AN EPITAPH WR
0.01%:  YOU ARE HEADED IN A
0.01%:  SAYS THE ONE DINOSAUR A
0.01%:  THEN YOU DIE S
0.01%:  DEPRESSION WAS YOUR F
0.03%:  DEPRESSION WAS YOUR FINAL DEATH
0.01%:  DEPRESSION WAS YOUR FINAL DEATH?
0.01%:  THIS IS NOW YOUR ON
0.01%:  WHEN YOU ARE OLDER AND EIT
0.01%:  YOU ARE NOT OPPOS
0.01%:  YOUR PROFESSION IS NOT P
0.01%:  NOW YOU ARE ELDER AND I
0.01%:  YOU ARE TIRED OF E
0.01%:  IF YOU ARE NOT AWARE
0.01%:  THE ANSWER IS PRE
0.01%:  WE ARE SUPPOSED TO LEARN DON
0.01%:  SAID THE DINOSAUR SO W
0.01%:  SAID THE DINOSAUR PERSONAL
0.01%:  YOUR IDEA OF HAPPINESS IS DREW
0.01%:  INSTEAD OF A HO
0.01%:  INSTEAD OF A HOUSE I
0.01%:  YOU ARE DONE WITH READ
0.01%:  YOU STAND HERE AS
0.01%:  WHAT IS YOUR SER
0.01%:  SAID THE DINOSAUR IN REAL
0.01%:  IS THERE A REASON YOU SA
0.01%:  EXPECTATIONS R
0.01%:  YOUR IDEA OF PLEASE
0.01%:  YOUR PROFESSION IS DEATH?
0.01%:  APPARENTLY OUR IDEAS OF WHEN
0.01%:  WHAT YOU EXPECTED IS
0.01%:  YOU ARE TRANSL
0.01%:  NEITHER OF US DOES ANY PRO
0.01%:  THERE ARE NO PUN
0.01%:  DID YOU LEARN THESE
0.01%: ON THE PRESS
0.03%: ON THE PRESSURE OF EXPECT
0.01%: ON THE PRESSURE W
0.01%:  WHAT DO YOU INSI
0.01%:  DID YOU ALSO E
0.01%:  YOU DID LEARN A PROFESSION AS
0.01%:  WHAT YOU ARE DE
0.01%:  WHAT PROFESSION ARE YOU A P
0.01%:  SAID NAPOLEON AS H
0.01%:  WHAT IF YOU ARE A SP
0.01%:  THE OLDER DINOSAUR IS P
0.01%: ON THE DAYS OF O
0.01%:  YOU SAID IT WASN
0.01%:  YOUR IDEA OF HAPPINESS IS ORD
0.01%:  I SEE YOU ARE INTER
0.01%:  THERE IS ONLY ONE PRA
0.01%:  DID YOUR PARENTS PASS A
0.01%:  HOW ARE YOUR FEEL
0.01%:  I HEAR YOU ARE EXPECT
0.01%:  HARD TO SPE
0.01%:  SAYS THE DINOSAUR PRED
0.01%:  YOU SEL
0.01%:  FINISH S
0.01%:  ARE YOU OLDER NOW? I
0.01%:  LAST WORDS ARE SO
0.01%:  PERHAPS YOU ARE NOT AN
0.01%:  ARE YOU HEA
0.05%:  ARE YOU HEADED FOR
0.03%:  ARE YOU HEADED TOWAR
0.01%:  ARE YOU HEADED FOR A
0.01%:  ARE YOU HEADED TO S
0.01%:  ARE YOU HEADED IN
0.01%:  SORRY TO H
0.01%:  INSTEAD OF SO
0.01%:  WHAT IF YOU ARE AND
0.01%:  WHEN YOU LEARN A
0.01%:  YOU AND I ARE SPE
0.01%:  POWERFUL AND INSPIRED
0.01%:  THEN YOU SP
0.01%:  YOU SAID NOWHERE NEAR A
0.01%:  YOU ARE TRE
0.01%:  WHERE DID YOU LEARN TO AP
0.01%:  THERE ARE NO LAWS OF N
0.01%:  YOU ARE THE SPE
0.01%:  PLANS FOR YOUR
0.01%:  WE SHOULD SA
0.01%:  WHAT YOU PROPOSE IS AN EN
0.01%:  WHAT IF YOU ARE A ONE D
0.01%:  YOU ARE AN OLDER AND F
0.01%:  NOW YOU ARE A TO
0.01%:  SAYS THE OLD DINOSAUR?
0.01%:  YOU ARE ANOTHER DO
0.01%:  YOU PREFER TO LO
0.01%:  SAID THE PROFESSOR P
0.01%:  THERE ARE YOU
0.01%:  WHAT YOUR F
0.04%:  WHAT YOUR FRIENDS S
0.03%:  WHAT YOUR FRIENDS SA
0.03%:  WHAT YOUR FRIENDS SAID IS
0.03%:  WHAT YOUR FRIENDS AND
0.02%:  WHAT YOUR FRIENDS D
0.02%:  WHAT YOUR FRIEND SA
0.01%:  WHAT YOUR FRIENDS SAID A
0.01%:  WHAT YOUR FRIENDS SAID?
0.01%:  WHAT YOUR FRIEND SAID A
0.01%:  WHAT YOUR FRIENDS AND I
0.01%:  YOU HAD TO END
0.01%:  YOU ARE A SATISFIED PERSON L
0.01%:  WHAT DID YOU EXPECT FOR A RESPONSE? SO
0.01%:  EXPECTATIONS ARE LOW HERE?
0.01%:  WHAT ELSE DID YOU RE
0.01%:  HOLD YOUR NOSE TO
0.01%:  WHERE DID YOU LEARN NAST
0.01%:  A LIFE WHERE YOU DID ONE
0.01%:  THEN YOUR ONE
0.01%:  WE HEAR YOU
0.01%:  WE HEAR YOU ARE
0.01%:  YOU ARE DESTINED FOR NE
0.01%:  YOUR R
0.01%:  YOU WERE A STAND
0.01%:  IN OTHER WORDS AS I
0.01%:  THOSE ARE SPE
0.01%:  SERIOUSLY WHEN
0.01%:  IN SU
0.01%:  IF YOU WANNA S
0.01%:  YOU ARE AN OPPOSITE END
0.01%:  THEN YOU ARE AD
0.01%:  APPARENTLY HO
0.02%:  APPARENTLY HOUSE
0.02%:  APPARENTLY HOUSES AREN
0.01%:  SAYS THE DINOSAUR OF EXPECT
0.01%:  SOUND THE SAD
0.01%:  YOUR POINT IS REAL
0.01%:  WE ARE DONE DIS
0.01%:  NOW YOU ARE OLDER AND HE IS
0.01%:  WE SHOULD STOP IN
0.01%:  SAYS THE ONE DINOSAUR D
0.01%:  WHAT ELSE IS YOUR D
0.01%: ON THO
0.01%: ON THOSE W
0.01%: ON THOSE WORD
0.01%: ON THOSE D
0.01%:  WHERE DO YOU EXPECT TO FIND AN A
0.01%:  IF YOU ARE OLDER THAN EXPECT
0.01%:  YOU SAID EARLIER I
0.01%:  YOU FEEL PRESS
0.01%:  WE ARE ALREADY HO
0.01%: ON WHEN YOU ARE OLDER A D
0.01%:  YOU HADN
0.01%:  YOUR FATHER WASN
0.01%:  NEITHER OF US DREW ANY
0.01%:  NEITHER OF US READ
0.01%:  LOW EXPECTATIONS FOR S
0.01%:  SAYS AN OLDER PERSON TO
0.01%:  NOW YOU ARE A FOOL
0.01%:  WHEN YOU ARE AN OLDER DA
0.01%: ON YOUR A
0.01%:  PREPARE TO DIE L
0.01%:  PREPARE TOD
0.01%:  WHAT ARE YOUR PLANS? F
0.01%:  WE DO NOT NE
0.01%:  WE STAND HERE UN
0.01%:  HA
0.01%:  NEITHER OF US ARE SE
0.01%:  YOU STAND WHERE
0.01%:  THERE WAS NO DE
0.01%:  THE ROLE YOU
0.01%:  THE OLDER DAY IS
0.01%:  DESPISE YOUR OLD S
0.01%:  YOU ARE SAFE IN THE ASS
0.01%:  IN OTHER WORDS DE
0.01%:  YOU ARE OLDER AND IN THE F
0.01%:  DO YOU NOT SEE HO
0.01%:  YOUR IDEA OF PARADISE IN THIS
0.01%:  DESPERATE FOR H
0.01%:  THE OLDER DINOSAURS SA
0.01%:  YOUR ENTIRE LIFE AS AN O
0.01%:  SAYS DINO
0.01%:  WHAT DID YOU SO
0.01%: ON YOU ARE TWO
0.01%:  WHAT DO YOU EXPECT AS
0.01%:  WHAT DO YOU EXPECT AS A RESP
0.01%:  THEN YOU E
0.01%:  HOW DID YOU LEARN TO R
0.01%:  THERE WAS A REASON NO
0.01%:  THERE IS NO ONE PER
0.01%:  WHAT DID YOUR PRES
0.01%:  HAPPINESS IS AT LE
0.01%:  WHAT IS YOUR PROFESSION? PAN
0.01%:  I SUPPOSE WE ARE IN A
0.02%:  I SUPPOSE WE ARE IN A STAND
0.01%:  I SUPPOSE WE ARE IN A STAN
0.01%:  YOUR OPINION OF THE P
0.01%:  YOUR OPINION OF THE PRES
0.01%:  THESE ARE YOUR OP
0.06%:  THESE ARE YOUR OPINIONS OF
0.03%:  THESE ARE YOUR OPINIONS?
0.02%:  THESE ARE YOUR OPINIONS A
0.01%:  THESE ARE YOUR OPINIONS AS
0.01%:  THERE WAS A LESSON FOR E
0.01%:  IN OTHER WORDS A DAY OF
0.01%:  DEPRESSION IS WHAT YOU EXPECTED OF
0.01%:  EITHER WAY ONE OF US IS DE
0.01%:  SAID THE DINOSAUR OPPRE
0.01%:  YOU HAPPEN
0.01%:  IF YOU ARE OLDER THAN I AND I
0.01%:  YOUR HAPPINESS RELIES IN
0.01%:  YOU ARE INSTEAD P
0.01%:  SAYS THE PERSON WOR
0.01%:  THIS WAS YOUR DE
0.01%:  THE ROLE OF DINOSAURS IN W
0.01%:  SAY TH
0.01%:  SAY THERE
0.01%:  WHAT I SAY IS AL
0.02%:  WHAT I SAY IS ALSO PRO
0.01%:  ONLY ONE OF US HAS A STRA
0.01%:  THERE WAS A REASON YOU SP
0.01%:  YOUR ENTIRE LIFE WAS A D
0.01%: ON YOU ARE OLDER AND WHO
0.01%:  NOW YOU ARE A SORE
0.01%:  TRADE
0.01%:  IF YOU ARE NOT READ
0.01%:  THE ANSWER IS YOU ARE SO
0.01%:  DINOSAURS P
0.01%:  NEITHER OF US AS
0.01%:  THOSE ARE YOUR LO
0.01%:  ROUND AND SOFT
0.01%:  HONESTLY I DID
0.01%:  YOU ARE AST
0.03%:  YOU ARE ASTONISHED AND
0.02%:  YOU ARE ASTONISH
0.01%:  YOU ARE ASTONISHED I
0.01%:  WE ARE DEAD SET
0.01%:  EXPECTATIONS FOR YOU ARE LOW INDE
0.01%:  YOU AND I ARE D
0.01%:  YOU AND I ARE DONE
0.01%:  YOU AND I ARE DONE WITH
0.01%:  YOU AND I ARE DONE FOR
0.01%:  SAYS THE DINOSAUR PIN
0.01%:  YOU ARE INSTEAD AN
0.01%:  YOUR IDEA OF HAPPINESS IS A TOWER
0.01%:  THOSE ARE YOUR PEOP
0.01%:  YOU ARE ANOTHER N
0.01%: ON WHEN YOU ARE OLDER OF
0.01%:  WE ARE SUPPOSED TO FIND ONE
0.01%:  WHEN ARE YOU DO
0.01%:  YOU ARE ON A
0.01%:  YOU ARE NOW AN OLDER TO
0.01%:  YOU ARE SORT OF A SEL
0.01%: ON YOUR FRIENDS WITH
0.01%:  YOUR LESSON FOR THIS
0.01%:  YOUR FEAR IS NOT
0.01%:  ONLY ONE OF US IS DISTR
0.01%:  WHEN YOU ARE OLDER DOES ANOT
0.01%:  NEITHER OF US IS A REAL DO
0.01%:  YOU ARE A DINO WITH
0.01%:  WHAT DO YOU PL
0.01%:  WHAT IF YOU ARE OLDER? PO
0.01%:  WHAT IF YOU ARE OLDER? POSS
0.01%:  WE ARE DEFINITELY H
0.01%:  YOUR LIFE T
0.01%:  WHAT IF YOU ARE OLD SOON AND
0.01%:  DESPERATE WAS YOUR L
0.01%:  YOUR REAL P
0.01%:  WE ARE FRIENDS AT
0.01%:  DID NOT EXPECT YOU
0.01%:  THERE ARE NO SOUNDS OF
0.01%:  YOU LEARN THESE
0.01%:  WHO DO YOU P
0.01%:  YOU ARE AN ETERNAL O
0.01%:  YOUR EXPECTATIONS OF HAPPINESS REAL
0.01%:  SAID THE DINOSAUR OF PO
0.01%:  WHAT YOUR FRIENDS EXPECT
0.01%:  YOU ARE LESS POP
0.01%:  HARD TO SEE YOU
0.01%:  WE ARE SUPPOSED TO LEAN
0.01%:  PROFOUND AND WISE ARE THESE SAY
0.01%:  YOUR LIFE IS STANDARD
0.01%:  WHEN YOU ARE OLD AND PRO
0.01%:  THIS IS ONE D
0.01%:  HAS STOP
0.01%:  IN OTHER WORDS PEOPLE DO
0.01%:  YOU ARE A FANT
0.01%:  PROFESSIONS ARE D
0.01%:  YOU ARE NOW AN OLDER H
0.01%:  INSPIRED ARE YOU WITH
0.01%:  THE RESPONSI
0.01%:  WHAT IF YOU ARE OLDER ONES
0.01%:  EXPECTATIONS OF YOUR P
0.01%:  ARE WE UNDERSTOOD? IF ANY
0.01%:  WE ARE DEAD TH
0.01%:  WE ARE DEAD THEN?
0.01%:  SAYS THE OLDER PERSON D
0.01%:  YOU FEEL THERE IS ON
0.01%:  WHAT IF I END UP ON
0.01%:  ONLY ONE OF US HAS OPTI
0.01%:  HARD TO READ
0.01%:  THE ROLE OF AD
0.01%:  SAID NAPOLEON THE FRO
0.01%:  YOU ARE NOW REF
0.01%:  WHEN YOU ARE OLD AND RES
0.01%:  INSTEAD WHEN YOU ARE OLDER A
0.01%:  THE ROLE OF YOUR D
0.01%:  THESE ARE YOUR FINAL D
0.01%:  SAYS PRESIDENT D
0.01%:  WHAT DID YOU LEARN IN SPE
0.01%:  THE LESSON YOU WERE
0.01%:  WHAT PROFESSION ARE YOU 
0.01%:  PAINFUL AND
0.01%:  SAYS THE OLD AND S
0.01%:  DO YOU INT
0.01%:  YOU ARE OLDER NOW IT
0.01%:  I U
0.13%:  I UNDERSTAND WH
0.04%:  I UNDERSTAND?
0.04%:  I UNDERSTAND WE
0.04%:  I UNDERSTAND WHERE
0.04%:  I UNDERSTAND HO
0.03%:  I UNDERSTAND SO
0.01%:  I UNDERSTAND PRO
0.01%:  I UNDERSTAND A
0.01%:  I UNDERSTAND O
0.01%:  I UNDERSTAND L
0.01%:  I UNDERSTAND LIFE AS
0.01%:  I UNDERSTAND E
0.01%:  I UNDERSTAND WHY I
0.01%:  I UNDERSTO
0.01%:  YOUR EXPECTATIONS OF HAPPINESS DI
0.01%:  SAID THE DINOSAUR PEOPLE A
0.01%:  SOUND THE ALIENS
0.01%:  PASSIONATE FOR YOUR D
0.01%:  NOW YOU ARE A DI
0.01%:  SERIOUSLY? WHEN
0.01%:  YOUR PLAN IS TO DIE A HO
0.01%:  THERE ARE NO LESSONS?
0.01%:  RARELY DOES A S
0.01%:  RARELY DOES A SENT
0.01%:  YOUR LIFE IS DONE WH
0.01%:  WHAT IF ONE DAY PE
0.08%:  WHAT IF ONE DAY PEOPLE ARE
0.02%:  WHAT IF ONE DAY PEOPLE S
0.02%:  WHAT IF ONE DAY PEOPLE ARE S
0.01%:  WHAT IF ONE DAY PEOPLE D
0.01%:  WHAT IF ONE DAY PEOPLE RE
0.01%:  WHAT IF ONE DAY PEOPLE A
0.01%:  YOU ALSO DID NOT F
0.01%:  YOU ARE HAPPIER D
0.01%:  EXPECTATIONS ARE LOWERED ON E
0.01%:  ARE YOU A H
0.01%:  ARE YOU A HERO
0.01%:  THIS IS YOUR LIFE?
0.01%:  YOU ARE LESS INSPIRED THEN
0.01%:  DEPRESSION IS YOUR ONE W
0.01%:  IF YOU WERE A STOP
0.01%:  YOUR PRESENT SELF EXPECT
0.01%:  APPARENTLY ONE OF US IS S
0.01%:  YOUR SENSE OF PRO
0.01%:  YOU DO WANT A L
0.01%:  YOUR EXPECTATIONS OF HO
0.01%:  THIS WAS YOUR IDEA OF AN E
0.01%:  THE DINOSAURS SPO
0.01%:  YOUR PRESENT SELF WAS
0.01%:  YOU LIE DOWN IN FR
0.01%:  YOUR SON
0.01%:  NOW YOU ARE THE REASON I DID
0.01%:  THE LESSON IS UN
0.01%:  SAY WE ARE OLDER AND THIS IS O
0.01%:  HAPPINESS IS FOR YOU TO
0.01%:  THERE IS NO DIRE
0.01%:  YOU HAD A PROFESSION AND IT
0.01%:  IF YOU ARE AS
0.01%:  SAID R
0.01%:  INSTEAD YOU LO
0.01%:  WHAT DO YOU ORDER IN
0.01%:  WHEN ARE YOU EXPECTED TO F
0.01%:  YOUR LIFE ENDS IN DES
0.02%:  YOUR LIFE ENDS IN DESPAIR?
0.01%:  YOUR LIFE ENDS IN DESPAIR WH
0.01%:  YOUR LIFE ENDS IN DESPAIR AS
0.01%:  YOU ARE A WISE ONE
