I'M SORRY BUT I AM BUSTING YOU DOWN TO JOKE PRESCHOOL
100.00%: 
35.58%:  YOU
0.77%:  I'M SORRY BUT YOU COME TO
0.77%:  YOU WENT TO JOKE SCHOOL AND YOU GOT SUM
0.77%:  I'M SORRY BUT I THINK YOU NEED TO WR
0.77%:  I'M SORRY BUT YOU ARE DOWN ONE JO
0.77%:  YOU ARE NOT DOING THIS C
0.77%:  I'M SORRY BUT YOU COMP
0.77%:  I'M SORRY BUT SENDING YOU BACK TO THE L
0.77%:  YOU ARE NOT WRONG BUT YOUR JOKE IS COMP
0.77%:  I'M SORRY BUT I ASKED YOU TO TH
1.23%:  I'M SORRY BUT I ASKED YOU TO THROW
0.77%:  I'M SORRY BUT YOU ARE NOT JOKING WITH
0.77%:  I'M SORRY BUT I AM HONESTLY SUR
0.77%:  I'M SORRY BUT I AM SENDING YOUR SPO
0.77%:  I'M SENDING YOU BACK TO REMOR
0.77%:  I'M SO SORRY BUT I AM SENDING YOU TO TR
0.77%:  I'M SORRY BUT I MUST SEND YOU BACK TO POOL H
0.77%:  I'M SORRY BUT YOU ARE ME
0.77%:  I'M SORRY BUT I NEED YOU TO KNOW THIS CO
0.77%:  I'M SORRY BUT YOU NEED TO WORK ON A
0.77%:  I'M SORRY BUT YOU GO BACK HOME T
0.78%:  I'M SORRY BUT YOU GO BACK HOME TON
0.77%:  I'M SORRY BUT I DO NOT WANT YOUR
0.77%:  I'M SORRY BUT YOU ARE JUST NOT L
0.77%:  I'M SORRY BUT I NEED YOU TO WORK ON J
0.77%:  I'M SORRY BUT YOU ARE SENDING THIS COMPUT
0.77%:  YOU CAN ST
0.77%:  I'M SORRY BUT I MUST BE THE
0.77%:  I'M SORRY BUT I SEND YOU TO JOKE SCHOOL IN G
0.77%:  I'M SORRY BUT I SEND YOU BACK TO NUR
0.77%:  I'M SORRY BUT YOU ARE NOT COMP
0.77%:  I'M SENDING YOU TO JOKES YOU
0.77%:  I'M SORRY BUT YOU DO NOT B
4.52%:  I'M SORRY BUT YOU DO NOT BELONG AT
1.64%:  I'M SORRY BUT YOU DO NOT BELONG AT J
0.77%:  I'M SORRY BUT SENDING YOU BACK TO LE
0.77%:  YOU CAN GO HOME NOW BUT YOU ST
0.77%:  I'M SORRY BUT YOU JUST LOST AN
0.77%:  I'M SO SORRY BUT I NEED YOU TO GO BACK TO OR
0.77%:  I'M SORRY BUT I GOT TO SEND YOU R
0.77%:  I'M SORRY BUT I AM SENDING YOU TO HOUSE POT
0.77%:  I'M SORRY BUT I NEED YOU TO GO BACK INTO SO
0.77%:  YOU ARE NOT SEND B
0.77%:  YOU CAN GO HOME NOW YOUR JOKE IS SO
0.77%:  I'M SORRY BUT YOUR JOKE ABO
5.49%:  I'M SORRY BUT YOUR JOKE ABOUT PIGS IS NOT
1.67%:  I'M SORRY BUT YOUR JOKE ABOUT THE
2.70%:  I'M SORRY BUT YOUR JOKE ABOUT THE PIG IS
1.74%:  I'M SORRY BUT YOUR JOKE ABOUT THE PIG IS SO
1.64%:  I'M SORRY BUT YOUR JOKE ABOUT PIGS W
1.41%:  I'M SORRY BUT YOUR JOKE ABOUT THE PIG W
1.18%:  I'M SORRY BUT YOUR JOKE ABOUT PEN
1.30%:  I'M SORRY BUT YOUR JOKE ABOUT PENIS IS NOT
1.11%:  I'M SORRY BUT YOUR JOKE ABOUT PIGS IS THE
1.14%:  I'M SORRY BUT YOUR JOKE ABOUT PIGS IS THE MO
1.06%:  I'M SORRY BUT YOUR JOKE ABOUT THE PIGS
0.91%:  I'M SORRY BUT YOUR JOKE ABOUT PIGS IS NOT ON
0.76%:  I'M SORRY BUT YOU NEED TO TAL
0.76%:  YOU NEED TO GO BACK INTO YOUR BO
0.76%:  I'M SORRY BUT I MISSED THAT EN
0.76%:  I'M SORRY BUT YOU PASSED ON
0.93%:  I'M SORRY BUT YOU PASSED ON THE
0.76%:  I'M SORRY BUT YOU NEED TO GO BACK TO PRI
0.76%:  I'M SORRY BUT I AM JUST NOW GET
0.76%:  I'M SORRY BUT I NEED YOU TO SH
0.76%:  I'M SORRY BUT SENDING YOU BACK HO
1.00%:  I'M SORRY BUT SENDING YOU BACK HOME TO
0.86%:  I'M SORRY BUT SENDING YOU BACK HOME IS
0.76%:  I'M SORRY BUT THIS PL
1.36%:  I'M SORRY BUT THIS PLACE IS NO
1.05%:  I'M SORRY BUT THIS PLACE IS NOT
1.03%:  I'M SORRY BUT THIS PLACE DO
9.60%:  I'M SORRY BUT THIS PLACE DOES NOT
0.76%:  I'M SORRY BUT I AM SENDING YOU OUT TO SCHOOL J
0.76%:  I'M SORRY BUT I THINK YOU GET
0.76%:  I'M SORRY BUT YOUR JOKE SCHOOL DOES NOT WANT
0.76%:  I'M SORRY BUT YOUR JOKE WAS G
0.76%:  I'M SORRY BUT THIS IS NOT A GOOD JOKE ONLY
0.76%:  I'M SORRY BUT I SEND YOU BACK TO THIS ROOM ON
0.76%:  I'M SORRY BUT THE PROBLEM IS NO
1.33%:  I'M SORRY BUT THE PROBLEM IS NOW YOU
0.76%:  I'M SORRY BUT YOU ARE JUST T
0.76%:  YOU'RE SO
0.76%:  I'M SORRY BUT I TO
2.66%:  I'M SORRY BUT I TOOK YOUR
2.31%:  I'M SORRY BUT I TOOK YOU
2.17%:  I'M SORRY BUT I TOOK YOU OUT
1.66%:  I'M SORRY BUT I TOOK YOUR JO
1.28%:  I'M SORRY BUT I TOOK YOU TO
0.85%:  I'M SORRY BUT I TOOK THE
0.80%:  I'M SORRY BUT I TOOK THIS
0.76%:  YOU'RE NOT GOOD AT THIS J
0.76%:  I'M SORRY BUT YOUR JOKE WAS NOT GOOD SO
0.76%:  I'M SORRY BUT I AM SENDING YOU TO ROOT
0.76%:  I'M SORRY BUT I MUST SEND YOU TO C
0.76%:  I'M SORRY BUT I GUESS YOU WENT
1.91%:  I'M SORRY BUT I GUESS YOU WENT TO JO
0.76%:  I'M SORRY BUT I AM SENDING YOU TO PHOT
0.76%:  I'M SORRY BUT I AM SENDING YOU OUT H
0.76%:  I'M SORRY BUT SENDING YOU TO JOKES CHAIR W
0.76%:  YOU ARE IN JOKE SCHOOL BUT I DON'T U
0.76%:  I'M SORRY BUT YOU WENT TO JOKES SCHOOL 
0.76%:  I'M SORRY BUT THIS IS B
0.97%:  I'M SORRY BUT THIS IS BARE
0.76%:  I'M SORRY BUT I AM SENDING YOU TO POOL HOUSE
0.76%:  YOU WENT TO JOKES SCHOOL BUT YOU G
0.76%:  YOU ARE SENDING YOUR S
0.76%:  I'M SORRY BUT I AM SENDING YOU TO CU
0.76%:  I'M SORRY BUT I AM SENDING YOU TO JOKES ORPH
0.76%:  YOU DON'T GO TO JOKES SCHOOL I
0.76%:  I'M SENDING YOU BACK TO LIST
0.76%:  I'M SORRY BUT NOW YOU ARE S
1.01%:  I'M SORRY BUT NOW YOU ARE SEND
0.76%:  I'M SORRY BUT SENDING YOU BACK TO THIS R
0.76%:  YOU ARE IN JOKE SCHOOL TO STUDY BUT
0.76%:  I'M SORRY BUT I WAS JUST NOT
0.76%:  I'M SORRY BUT I DO NOT THINK YOU ARE J
0.76%:  I'M SORRY BUT I AM SENDING YOU TO JOKE UH
0.76%:  I'M SORRY BUT SENDING YOU BACK IS MORE TH
0.76%:  I'M SORRY BUT YOU ARE NOT U
0.76%:  I'M SORRY BUT YOU JUST GOT A D
0.76%:  YOU ARE THE MOST IMPRO
0.76%:  YOU CAN GO HOME YOU
0.76%:  YOU ARE SENDING US
0.76%:  I'M SORRY BUT YOU SHOULD NOT BE RE
0.76%:  I'M SORRY BUT YOU ARE MISSING THE CON
0.76%:  I'M SENDING YOU BACK BE
0.76%:  I'M SORRY BUT I AM SENDING YOU TO JOKE BR
0.76%:  I'M SORRY BUT YOU SHOULD NOT BE GET
0.76%:  YOU WENT TO JOKE SCHOOL DURING O
0.76%:  I'M SORRY BUT YOU ARE NOT DOING THIS JOKE C
0.76%:  I'M SORRY BUT I ASKED YOU TO GO TH
0.76%:  I'M SORRY BUT I SEND YOU BACK TO SHOUL
0.76%:  I'M SORRY BUT WE ARE IN
0.76%:  I'M SENDING YOU BACK TO YOUR HOUSE TO L
0.76%:  I'M SORRY BUT SENDING YOU BACK TO SUP
0.87%:  I'M SORRY BUT SENDING YOU BACK TO SUPERI
0.76%:  I'M SORRY BUT SENDING YOU HOME T
0.76%:  I'M SORRY BUT THAT JOKE BELONGS IN YOUR CO
0.76%:  I'M SORRY BUT YOU SCREWED THIS UP A
0.76%:  I'M SORRY BUT THIS JOKE DOES NOT GO IN MY
0.76%:  I'M SORRY BUT YOU ARE SH
0.76%:  I'M SORRY BUT I AM SENDING YOU LOW
0.76%:  I'M SORRY BUT I AM SENDING YOU TO JOKE PROTO
0.76%:  I'M SORRY BUT I ASKED YOU TO NOT COME IN
0.76%:  I'M SORRY BUT THE ONLY WORD I
0.84%:  I'M SORRY BUT THE ONLY WORD I CAN
0.76%:  I'M SORRY BUT YOUR JOKE SCHOOL MAT
0.76%:  I'M SORRY BUT YOU REMAIN IN JOKES S
0.76%:  I'M SENDING YOU BACK HOME TO YOUR BUS
0.76%:  I'M SORRY BUT I AM SENDING YOU TO JOB ST
0.76%:  I'M SORRY BUT YOU WENT TH
0.76%:  I'M SORRY BUT YOU JUST GR
0.76%:  I'M SENDING YOU TO JOKE CL
0.76%:  I'M SORRY BUT I SEND YOU BACK TO HOUSE R
0.76%:  I'M SORRY BUT YOU WENT TO JOKER SCHOOL AND SO
0.76%:  I'M SORRY BUT I SEND YOU TO SCHOOL TO MA
0.79%:  I'M SORRY BUT I SEND YOU TO SCHOOL TO MAKE JO
0.76%:  I'M SORRY BUT YOU NEED TO GO INS
0.76%:  I'M SORRY BUT YOU BLEW THAT J
1.27%:  I'M SORRY BUT YOU BLEW THAT JOKES
0.76%:  I'M SORRY BUT YOU MISSED THE CON
0.76%:  I'M SORRY BUT SENDING YOU BACK TO HEL
0.76%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL ON P
0.76%:  I'M SENDING YOU TO JOKE SCHOOL BUT I PRO
0.76%:  YOU JUST MADE ME LO
0.76%:  I'M SENDING YOU TO JOKES SCHOOL AT
0.79%:  I'M SENDING YOU TO JOKES SCHOOL AT YOUR
0.76%:  I'M SORRY BUT I AM SENDING YOU TO PRESTO
0.76%:  I'M SORRY BUT YOU ARE NOT DONE THIS JO
0.76%:  I'M SORRY BUT I SEND YOU TO JOKER SCHOOL TO MA
0.76%:  I'M SORRY BUT YOU CAN NOT GO HO
0.76%:  THAT'S NOT REM
0.76%:  YOU ARE WRONG THIS
0.76%:  I'M SORRY BUT THERE IS NO WAY TO S
0.76%:  I'M SENDING YOU BACK TO SPY
0.76%:  YOU ARE SENDING YOUR O
0.76%:  I'M SORRY BUT THIS JOKE WAS T
1.21%:  I'M SORRY BUT THIS JOKE WAS TOLD
0.75%:  I'M SORRY BUT I MUST SEND YOU BACK TO LI
0.75%:  I'M SORRY BUT I SENT YOU TO JOKE SCHOOL AM
0.75%:  I'M SENDING YOU TO SCHOOL JUST TO MAKE YOUR
0.75%:  I'M SORRY BUT YOU ARE SICK
0.75%:  I'M SORRY BUT YOU WENT TO JOKE COL
0.75%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL IN SP
0.75%:  YOU NEED TO GO BACK TO YOUR ROOM IN J
0.75%:  I'M SORRY BUT YOU SCREWED THAT UP B
0.75%:  YOU NEED TO GO BACK INTO YOUR P
0.75%:  I'M SORRY BUT YOU ARE BEING STOMP
0.75%:  I'M SORRY BUT I SENT YOU TO JOKER SCHOOL D
0.75%:  I'M SORRY BUT THE JOKE YOU TOLD IS SO B
0.75%:  YOU'RE NOT IN JUST
0.75%:  I'M SORRY BUT THIS JOKE DOES NOT LO
0.75%:  I'M SORRY BUT THAT JOKE ON
0.82%:  I'M SORRY BUT THAT JOKE ONLY GO
0.75%:  I'M SORRY BUT I AM SENDING YOU TO BOOK STORE COL
0.75%:  I'M SORRY BUT I ASKED YOU TO STOP L
0.75%:  I'M SORRY BUT YOUR JOKE IS NOTHING BUT COMP
0.75%:  I'M SORRY BUT JOKES ARE NO
0.75%:  I'M SORRY BUT YOU NEED TO GO BACK ON HO
0.75%:  YOU NEED TO START YOUR
0.75%:  I'M SORRY BUT THIS COULDN
0.75%:  I'M SORRY BUT YOU MISSED THE PUN IN
0.75%:  I'M SORRY BUT I AM SENDING YOU OUT TH
0.75%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL SO UN
0.75%:  I'M SORRY BUT NOW YOU ARE SENT TO
0.75%:  I'M SORRY BUT YOU NEED TO SIT ON
0.75%:  I'M SORRY BUT YOU WANT TO
0.75%:  I'M SORRY BUT I AM NOT SURE YOU W
0.75%:  I'M SORRY BUT I ASKED YOU TO COME IN TO
0.75%:  I'M SORRY BUT SENDING YOU BACK TO HUM
0.75%:  I'M SORRY BUT I MISSED YOU
0.75%:  I'M SORRY BUT I SEND YOU TO JOKES CHUR
0.75%:  I'M SORRY BUT I AM HERE TO IN
0.75%:  I'M SORRY BUT YOU MISSED RE
0.75%:  I'M SORRY BUT I ASKED YOU NOT TO IMP
0.75%:  I'M SORRY BUT I AM SENDING YOU UP TO THE J
0.75%:  I'M SORRY BUT HOW DO YOU K
0.75%:  I'M SORRY BUT YOU REMAIN IN JOKE SCHOO
0.75%:  I'M SENDING YOU TO THE P
0.75%:  I'M SORRY BUT I AM SENDING YOU TO HELP BU
0.75%:  I'M SORRY BUT I AM SENDING YOU SHOW
0.75%:  I'M SORRY BUT YOU HAD TO GO TO JOKES S
0.75%:  I'M SORRY BUT I AM SENDING YOU TO COLOUR B
0.75%:  YOU ARE SO C
0.93%:  YOU ARE SO COR
0.75%:  I'M SORRY BUT I SEND YOU BACK TO SHOWER
0.75%:  I'M SORRY BUT I WAS SENDING YOU TO JOKE COMP
0.75%:  I'M SORRY BUT YOU SHOULD BE W
3.01%:  I'M SORRY BUT YOU SHOULD BE WORKING IN
2.44%:  I'M SORRY BUT YOU SHOULD BE WORKING AT
1.88%:  I'M SORRY BUT YOU SHOULD BE WORKING ON JO
1.69%:  I'M SORRY BUT YOU SHOULD BE WORKING ON J
1.36%:  I'M SORRY BUT YOU SHOULD BE WORKING ON IMP
1.22%:  I'M SORRY BUT YOU SHOULD BE WORKING ON A
1.16%:  I'M SORRY BUT YOU SHOULD BE WORKING ON P
1.08%:  I'M SORRY BUT YOU SHOULD BE WORKING ON COMP
0.90%:  I'M SORRY BUT YOU SHOULD BE WORKING ON COM
0.84%:  I'M SORRY BUT YOU SHOULD BE WORKING ON C
0.81%:  I'M SORRY BUT YOU SHOULD BE WORKING ON CO
0.79%:  I'M SORRY BUT YOU SHOULD BE WORKING ON ST
0.79%:  I'M SORRY BUT YOU SHOULD BE WORKING ON SO
0.75%:  I'M SORRY BUT I SUSPECT THE ON
0.75%:  I'M SORRY BUT YOU SHOULD NOT BE IN JOKES CO
0.75%:  I'M SORRY BUT I BROUGHT SO
1.17%:  I'M SORRY BUT I BROUGHT SOMEONE
0.75%:  YOU NEED TO GO BACK TO YOUR PR
0.75%:  I'M SENDING YOU TO JOKE SCHOOL RO
0.75%:  I'M SO SORRY BUT I CANNOT BE
0.79%:  I'M SO SORRY BUT I CANNOT BE YOUR
0.75%:  I'M SORRY BUT YOU KEEP MA
0.75%:  I'M SORRY BUT I AM SENDING OUR SCHOOL BU
0.75%:  YOU NEED TO GO BACK TO BUS
0.75%:  I'M SORRY BUT I JUST NEED TO GO HO
0.75%:  I'M SORRY BUT I AM SENDING YOU TO SCRUB
0.75%:  YOU ARE CON
0.75%:  I'M SORRY BUT YOU SHOULD START O
0.75%:  I'M SORRY BUT I SENT YOU TO JOKE SCHOOL DR
0.75%:  I'M SORRY BUT YOU KNOW THAT ONE IS
0.75%:  I'M SORRY BUT I AM SENDING YOU TER
0.75%:  I'M SORRY BUT THIS JOKE WAS NOT YOUR
0.75%:  I'M SORRY BUT I BROUGHT MY OWN P
0.75%:  I'M SENDING YOU TO JOB SCHOOL YOU
1.14%:  I'M SENDING YOU TO JOB SCHOOL YOU ARE
0.75%:  I'M SORRY BUT I SENT YOU TO JOKE SCHOOL ON B
0.75%:  I'M SENDING YOU BACK TO ROBERT
0.75%:  I'M SORRY BUT YOU ARE BEING MOST UN
0.75%:  I'M SORRY BUT YOUR JOKE SCHOOL OPT
1.00%:  I'M SORRY BUT YOUR JOKE SCHOOL OPTION IS
0.75%:  I'M SORRY BUT I AM SENDING YOU TO COP
0.75%:  I'M SORRY BUT DUE TO YOUR C
0.75%:  I'M SORRY BUT YOUR JOKE SCHOOL I
1.16%:  I'M SORRY BUT YOUR JOKE SCHOOL IDEA IS
0.75%:  I'M SORRY BUT I AM TRULY SHO
1.29%:  I'M SORRY BUT I AM TRULY SHOCKED TO
0.75%:  I'M SORRY BUT I AM SENDING YOU TO SUBT
0.75%:  I'M SORRY BUT I AM NOW CON
0.75%:  I'M SENDING YOU BACK TO TER
0.75%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND PIG
0.75%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL IN SOR
0.75%:  I'M NOT SURE WH
0.83%:  I'M NOT SURE WHAT YOUR
128.67%:  I'M NOT SURE WHAT YOUR PROBLEM IS BUT
4.77%:  I'M NOT SURE WHAT YOUR PROBLEM IS BUT I DO
3.98%:  I'M NOT SURE WHAT YOUR PROBLEM IS BUT NO
3.79%:  I'M NOT SURE WHAT YOUR PROBLEM IS BUT I D
3.77%:  I'M NOT SURE WHAT YOUR PROBLEM IS BUT I S
3.53%:  I'M NOT SURE WHAT YOUR PROBLEM IS BUT SO
2.11%:  I'M NOT SURE WHAT YOUR PROBLEM IS YOU
1.71%:  I'M NOT SURE WHAT YOUR PROBLEM IS BUT IN
1.50%:  I'M NOT SURE WHAT YOUR PROBLEM IS BUT I G
1.48%:  I'M NOT SURE WHAT YOUR PROBLEM IS BUT J
1.20%:  I'M NOT SURE WHAT YOUR PROBLEM IS BUT D
1.18%:  I'M NOT SURE WHAT YOUR PROBLEM IS BUT S
1.04%:  I'M NOT SURE WHAT YOUR PROBLEM IS BUT CO
0.95%:  I'M NOT SURE WHAT YOUR PROBLEM IS BUT I K
0.84%:  I'M NOT SURE WHAT YOUR PROBLEM IS BUT I CO
0.83%:  I'M NOT SURE WHAT YOUR PROBLEM IS BUT GO
0.79%:  I'M NOT SURE WHAT YOUR PROBLEM IS I
0.75%:  I'M SORRY BUT I NEED YOU TO GO BACK HOUR
0.75%:  I'M SORRY BUT I NEED TO GO BACK TO MY OWN JO
0.75%:  I'M SENDING YOU TO JOB SCHOOL R
0.75%:  I'M SORRY BUT YOU NEED TO GO BACK INTO HOW M
0.75%:  I'M SORRY BUT YOU NEED TO GO BACK INTO U
0.75%:  I'M SORRY BUT THIS IS NOT A GOOD JOKE NOB
0.75%:  YOU WENT TO JOKE SCHOOL AND GOT YOUR M
0.75%:  I'M SORRY BUT I AM SENDING YOU TO ROBOT SCHOOL P
0.75%:  I'M SORRY BUT YOUR JOKE IS DIS
0.75%:  I'M SORRY BUT YOUR PUN WAS NOT H
0.75%:  I'M SORRY BUT THERE IS NO CL
0.75%:  I'M SORRY BUT HOW ARE YOU NOT L
0.75%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL DURING SO
0.75%:  I'M SORRY BUT I CANNOT HELP BUT REM
0.75%:  I'M SORRY BUT I AM PUTTING YOU S
0.75%:  I'M SO SORRY BUT YOU NEED TO GO BACK TO NORM
0.75%:  I'M SORRY BUT YOU MUST GO BACK TH
0.96%:  I'M SORRY BUT YOU MUST GO BACK THREE
0.75%:  I'M SENDING YOU TO JOKE SCHOOL BY PRO
0.75%:  GO BACK TO YOUR ROOM WITHOUT YOUR D
0.75%:  I'M SORRY BUT I SEND YOU BACK TO THIR
0.75%:  I'M SORRY BUT YOU ARE SENDING TOO MUCH ST
0.75%:  I'M SORRY BUT YOU ARE NOT BEING T
0.75%:  I'M SORRY BUT I NEED YOU TO GR
0.75%:  I'M SORRY BUT YOU NEED TO GO R
0.75%:  I'M SENDING YOU BACK TO JUST B
0.75%:  I'M SORRY BUT YOU ARE DOING OK
0.75%:  I'M SO SORRY BUT I AM SENDING YOU TO THE BO
0.75%:  YOUR JOKE SCHOOL REPORT IS NOT
0.75%:  YOU ARE JUST NOT GET
0.75%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SHU
0.75%:  I'M SORRY BUT I WENT TO JOKE SCHOOL U
0.75%:  I'M SORRY BUT I SUSPECT YOU GOT IN
0.75%:  I'M SORRY BUT I MISSED THAT J
0.75%:  I'M SORRY BUT YOU ARE NOT ON THIS
0.75%:  I'M SORRY BUT YOUR PUN IS NOT THE
0.75%:  I'M SORRY BUT THIS JOKE IS A
0.75%:  I'M SORRY BUT THAT IS IN
1.01%:  I'M SORRY BUT THAT IS INCRE
0.80%:  I'M SORRY BUT THAT IS INDE
0.75%:  I'M SORRY BUT THIS IS NOT P
0.74%:  I'M SORRY BUT THAT JOKE BLE
1.34%:  I'M SORRY BUT THAT JOKE BLEW YOUR
0.93%:  I'M SORRY BUT THAT JOKE BLEW UP
2.51%:  I'M SORRY BUT THAT JOKE BLEW UP YOUR
0.92%:  I'M SORRY BUT THAT JOKE BLEW YOUR MIND SO
0.74%:  I'M SORRY BUT YOU ARE PUT
1.18%:  I'M SORRY BUT YOU ARE PUTTING ME IN
0.74%:  I'M SORRY BUT YOUR JOKE WAS SO C
0.74%:  I'M SENDING YOU BACK TO MYSEL
0.74%:  I'M SORRY BUT I MUST SEND YOU BACK ON RE
0.74%:  I'M SORRY BUT YOU NEED TO GO SIT IN A
0.74%:  I'M SORRY BUT YOUR JOKE SCHOOL IS NOW IN A
0.74%:  I'M SENDING YOU TO JOKES CHUR
0.74%:  I'M SORRY BUT I NEED YOU TO GO BACK TO NORM S
0.74%:  I'M SORRY BUT I AM SENDING YOU TO THE ROO
0.74%:  I'M SENDING YOU BACK TO HOW
0.74%:  I'M SENDING YOU TO JOKE SCHOOL TO STOP
0.74%:  I'M SORRY BUT YOU STO
1.89%:  I'M SORRY BUT YOU STOLE THIS
2.00%:  I'M SORRY BUT YOU STOLE THIS JOKE AND
0.80%:  I'M SORRY BUT YOU STOLE THE
0.74%:  I'M SORRY BUT I AM PO
0.74%:  I'M SORRY BUT YOU ARE NOT BEING DISC
0.74%:  I'M SENDING YOU BACK TO PUBER
0.74%:  I'M SORRY BUT THIS IS NOT GOOD NE
0.74%:  I'M SORRY BUT YOUR JOKE IS SO DUMB THAT NO ONE
0.74%:  I'M SORRY BUT SENDING YOU TO JOKE SCHOOL WR
0.74%:  I'M SORRY BUT YOU BLEW THIS JOKE AND NO
0.74%:  I'M SORRY BUT I THINK YOU WERE DO
0.74%:  I'M SORRY BUT I THINK YOU GO
0.74%:  I'M SORRY BUT I AM SENDING YOU STUP
0.74%:  I'M SORRY BUT I AM SENDING YOU TO KETCHUP J
0.74%:  I'M SORRY BUT SENDING YOU BACK TO SHOW
0.74%:  I'M SORRY BUT I MISSED A
0.74%:  I'M SORRY BUT YOU NEED TO GO BACK TO JUMP RO
0.74%:  I'M SORRY BUT I ASKED YOU TO COME T
0.74%:  I'M SORRY BUT I AM SENDING YOU TO JOB SCHOOL TO WR
0.74%:  I'M SORRY BUT YOU BOTCHED E
0.74%:  YOU ARE IN JOKE SCHOOL TO U
0.74%:  I'M SORRY BUT YOU ALSO
0.74%:  I'M SORRY BUT YOUR JOKE IS TOO A
0.74%:  YOU NEED TO GO BACK TO YOUR OWN L
0.74%:  I'M SORRY BUT YOU CAN GO HOME NOW JUST K
0.74%:  I'M SORRY BUT YOU BROUGHT ME TO JO
0.74%:  I'M SORRY BUT THESE JO
0.74%:  HO
0.78%:  HOW DARE
0.74%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL SO A
0.74%:  YOU B
1.40%:  YOU BETTER NOT
0.74%:  I'M SORRY BUT YOUR JOKE SCHOOL WAS IN
0.74%:  YOUR JOKE SCHOOL STUDENTS W
0.74%:  I'M SORRY BUT YOU CAN RET
0.74%:  I'M SORRY BUT I AM SENDING YOU TO PUBER
0.74%:  I'M SORRY BUT I MUST SEND YOU BACK TO HELP
0.74%:  I'M SORRY BUT I AM SENDING YOU JOKE SCHOOL TOOT
0.74%:  I'M SORRY BUT YOU CA
1.91%:  I'M SORRY BUT YOU CAUSED
1.19%:  I'M SORRY BUT YOU CAUSED ME TO LO
1.01%:  I'M SORRY BUT YOU CAUSED THIS
0.84%:  I'M SORRY BUT YOU CAME TO
0.74%:  I'M SORRY BUT I SUSPECT YOU ARE DOING W
0.74%:  I'M SORRY BUT I WENT TO JOKE SCHOOL AND MO
0.74%:  I'M SORRY BUT I ASKED YOU TO TE
0.74%:  I'M SO SORRY BUT YOU ARE DOING J
0.74%:  I'M SORRY BUT I MUST SEND YOU BACK IN J
0.74%:  I'M SO SORRY BUT I NEED YOU TO GO BACK T
0.74%:  I'M SORRY BUT I NEED YOU TO KNOW TH
0.74%:  I'M SORRY BUT THAT COUL
0.74%:  I'M SORRY BUT I AM CLOSING THE DOOR TO JO
0.74%:  I'M SORRY BUT I DO NOT SEE HOW YOU CAN S
0.74%:  YOU NEED TO GO BACK TO H
0.74%:  I'M SORRY BUT I AM SENDING YOU TO PROJECT L
0.74%:  I'M SORRY BUT I AM SENDING YOU OUT TO PROCE
0.74%:  I'M SORRY BUT I ASKED YOU NOT TO USE PRO
0.74%:  I'M SO SORRY I
0.74%:  I'M SORRY BUT YOU SHOULD BE SENT IM
0.74%:  I'M SO SORRY BUT YOU NEED TO GO BACK TO JU
0.74%:  I'M SORRY BUT YOU A
0.74%:  I'M SORRY BUT YOUR JOKE SCHOOL WAS NE
0.74%:  YOU ARE SO R
0.74%:  I'M SORRY BUT I AM SENDING YOU TWO JOKE SCHOOL P
0.74%:  I'M SORRY BUT I SUSPECT YOU ARE NOT B
0.74%:  I'M SORRY BUT I GUESS WE CAN
0.74%:  I'M SORRY BUT WHEN YOU SA
0.74%:  I'M SORRY BUT I AM SENDING YOU SOUTH TO RE
0.74%:  I'M SORRY BUT I AM SENDING YOU TO THE WO
0.74%:  I'M SO SORRY BUT YOU WERE NOT
0.74%:  I'M SO SORRY BUT I AM SENDING YOUR B
0.74%:  I'M NOT SURE WHAT YOU D
0.74%:  I'M SORRY TO SAY THIS BUT NO
0.74%:  I'M SORRY BUT YOU ARE JUST TOO B
0.74%:  YOU NEED TO GO OUT
0.74%:  YOU WENT TO JOKE SCHOOL DURING SPR
0.74%:  YOU'RE IN THE
4.13%:  YOU'RE IN THE WRONG CLASS YOU
2.80%:  YOU'RE IN THE WRONG RO
2.19%:  YOU'RE IN THE WRONG S
0.97%:  YOU'RE IN THE WRONG ROOM YOU
0.93%:  YOU'RE IN THE WRONG CLASS YOU S
0.88%:  YOU'RE IN THE WRONG PL
0.74%:  I'M SORRY BUT I AM SENDING YOU JOKE SCHOOL TWO
0.74%:  YOU NEED TO STAY IN SCHOOL BUT
0.74%:  I'M SORRY BUT I SEND YOU BACK TO ONE
0.74%:  I'M SORRY BUT I GUESS YOU CAN LE
0.74%:  I'M SORRY BUT YOU ARE JUST TOO CO
0.74%:  I'M SORRY BUT DUE TO YOUR BEING SO
0.74%:  I'M SORRY BUT I AM SENDING YOU TO CHOR
0.74%:  I'M SORRY BUT I HO
3.21%:  I'M SORRY BUT I HOPE YOU CAN
2.82%:  I'M SORRY BUT I HOPE YOU ARE
2.59%:  I'M SORRY BUT I HOPE YOU CAN SE
2.49%:  I'M SORRY BUT I HOPE YOU D
2.29%:  I'M SORRY BUT I HOPE YOU ARE NOT
1.67%:  I'M SORRY BUT I HOPE YOU LE
4.06%:  I'M SORRY BUT I HOPE YOU LEARN SO
