the best part is: that's what I was ALREADY planning to do anyway!
100.00%: 
53.36%:  that
0.02%:  despite what I'
0.02%:  that doesn't pass the
0.02%:  that that is what I
0.02%:  that's that:
0.02%:  don't waste
0.02%:  that's not that bad!
0.02%:  don't taste
0.02%:  that there's any tooth
0.02%:  that I need
0.02%:  that's what I was planning to start
0.02%:  that's what a dentist was
0.02%:  that's what they started
0.02%:  that the poison has started
0.02%:  there's no way that both
0.02%:  that soap
0.13%:  that soap doesn't wash
0.10%:  that soap doesn't wash it away!
0.03%:  that soap doesn't wash the
0.02%:  that there isn't way
0.02%:  that that's how it stops
0.02%:  that's not to say that it
0.02%:  that that's not how it
0.02%:  oh
0.02%:  that's way better than tooth
0.02%:  that the top
0.02%:  a third
0.02%:  that it's been that
0.03%:  that it's been that way
0.02%:  that I don't piss that
0.02%:  that's not RE
0.02%:  that I don't start wip
0.02%:  that neither
0.02%:  that's what that taste was in
0.02%:  that when I do
0.04%:  that when I do that
0.02%:  they don't bother with
0.02%:  that's what I was planning to do three
0.02%:  that it then
0.06%:  that it then stays
0.05%:  that it then passes
0.02%:  that there's a L
0.02%:  that that's what I was planning
0.02%:  that the dentist throws
0.07%:  that the dentist throws away
0.02%:  that's the best day
0.02%:  that that's where it stops and
0.02%:  that I don't shower
0.02%:  that I don't start she
0.02%:  that's what REAL
0.02%:  that the poison says
0.02%:  that isn't what the
0.02%:  that's what the news said
0.02%:  that I don't sweat the
0.02%:  it's been
0.02%:  then I wash it away
0.02%:  yeah that
0.17%:  yeah that's what
0.07%:  yeah that's what I do
0.02%:  that's how we started
0.04%:  that's how we started this
0.02%:  that's what the D
0.02%:  that this doesn't threat
0.02%:  that's not to say it
0.02%:  that's what they said was
0.02%:  then I stop
0.02%:  that's the way I want this
0.02%:  that I was the
0.02%:  that it spreads the
0.02%:  that's not what I started
0.02%:  that's how it starts
0.02%:  that's based on pretty
0.02%:  that's the rest
0.02%:  that's when it
0.02%:  that doesn't pre
0.02%:  that breath
0.02%:  that's why I want to start
0.02%:  that's what I was planning to say to
0.02%:  they don't start with
0.02%:  that's the bad
0.02%:  that's why these
0.02%:  that waste
0.02%:  that's the best part! I don
0.02%:  that's what d
0.02%:  that when I start to
0.02%:  that I don't try that
0.04%:  that I don't try that with
0.02%:  that's the answer to today
0.02%:  that the body treats a
0.02%:  that isn't the worst way that
0.02%:  that's how we start the
0.02%:  that there's no REAL way
0.02%:  that it doesn't bother that
0.02%:  that I hadn
0.02%:  that's what we say when
0.02%:  that it's so pot
0.02%:  that I don't start beh
0.02%:  that there's two ways that
0.02%:  that's what the dentist saw:
0.02%:  I want
0.10%:  I want to stress
0.36%:  I want to stress that this
0.06%:  I want to stress that that
0.06%:  I want to stress that that's a
0.04%:  I want to stress:
0.04%:  I want to stress that the
0.03%:  I want to stress that'
0.05%:  I want to stress that's what
0.03%:  I want to say
0.13%:  I want to say that
0.14%:  I want to say that this
0.04%:  I want to say that that
0.05%:  I want to say that that's the
0.05%:  I want to say that that's a
0.04%:  I want to say that this has
0.03%:  I want to stress: that
0.05%:  I want to stress: that's what
0.03%:  I want to say that'
0.05%:  I want to say that's the
0.03%:  I want to stress: this
0.03%:  I want to stress: that's a
0.03%:  I want to say this
0.03%:  I want to stress that both
0.02%:  I want to stress that that's how
0.02%:  I want to say that this was
0.02%:  I want to stress that that is
0.02%:  I want to say that's the worst
0.02%:  I want to stress that that was
0.02%:  I want to say that's what
0.02%:  I bet
0.03%:  I bet that
0.16%:  I bet that's what
0.08%:  I bet that's what they
0.05%:  I bet that's what the
0.03%:  I bet that's how
0.03%:  I bet that's what dent
0.03%:  I bet that's what they do at
0.02%:  that that's what started
0.02%:  that's what that was!
0.02%:  that's way better than what I was planning to do: L
0.02%:  that's better than sw
0.02%:  that's what I spent years
0.02%:  that I don't spit the water
0.02%:  that was what I was planning to spend
0.02%:  I want to stress this
0.02%:  that's better than it
0.03%:  that's better than it was
0.02%:  that's what I was planning to do as
0.02%:  that it's not that hard to pass
0.02%:  that this doesn't w
0.02%:  that it then spread
0.02%:  what's the stat
0.02%:  what better way to pass
0.02%:  that when the bad
0.02%:  that's what I was planning to do with a
0.02%:  what I
0.02%:  that this doesn't DE
0.02%:  that has been today
0.02%:  that that's not way worse
0.02%:  that's way better than was
0.02%:  what's the story
0.02%:  that's what they tried
0.02%:  then eat it
0.02%:  that the poison's what
0.02%:  that's the point at
0.02%:  that's what was bother
0.02%:  that I don't resist
0.02%:  that it does what I
0.02%:  then stop br
0.02%:  that's not what I was planning to say this
0.02%:  that's why I eat so
0.02%:  that's a story
0.03%:  that's a story that
0.02%:  I do that!
0.02%:  that it stays there! I don
0.03%:  that it stays there! I don't wash
0.02%:  that when it's spread
0.02%:  that it's not as easy
0.02%:  that when I do this
0.02%:  that it's not the other
0.02%:  that's the theory!
0.02%:  that I don't swap that
0.02%:  that I store
0.02%:  that it's a bad
0.02%:  I want to say that's the best
0.02%:  that the poison I was
0.02%:  that it stays down
0.02%:  that when I stop
0.02%:  that's better than what I do
0.02%:  that that is what'
0.02%:  there's an
0.02%:  I do that part
0.02%:  that they'd
0.02%:  that's on
0.02%:  that that doesn't piss
0.02%:  that's another way the
0.02%:  that I don't eat it
0.02%:  there's not that
0.02%:  that was worth
0.02%:  that's the worst news
0.02%:  stop
0.02%:  they don't show
0.05%:  they don't show that
0.29%:  they don't show that part
0.02%:  that's what an
0.02%:  that it doesn't pass that
0.02%:  that it doesn't pass that way
0.02%:  that that's what is
0.02%:  I was
0.04%:  I was planning
0.04%:  I was planning to
0.08%:  I was planning to do that this
0.05%:  I was planning to do that any
0.03%:  I was planning to do that pretty
0.03%:  I was planning to do that with
0.02%:  that's a story that ends
0.03%:  that's a story that ends with a
0.02%:  that a person'
0.03%:  that a person's body
0.02%:  at this rate
0.02%:  that's another day with
0.02%:  better
0.02%:  that the part that
0.02%:  that's how this day
0.04%:  that's how this day went
0.02%:  that's not part
0.02%:  that's how I won
0.04%:  that's how I won this
0.02%:  that that's where it stays! I
0.02%:  that the dentist was a spy who was
0.02%:  that it's based on a
0.02%:  that's why I was born to eat
0.02%:  that I spend the
0.02%:  that's the best worst
0.02%:  that that tiny
0.02%:  that's how I started a
0.02%:  that it sett
0.02%:  that's not AL
0.02%:  that the poison tastes as
0.02%:  that doesn't R
0.02%:  that doesn't stress
0.02%:  that's not the hard
0.02%:  that that doesn't throw
0.02%:  that's what that weird taste was on
0.02%:  that's what death
0.02%:  that's not badass
0.02%:  that they don't test
0.02%:  that's what I was planning to do that!
0.02%:  that it's the best
0.02%:  that the dentist who's planning
0.02%:  that's what I was planning to do when it
0.02%:  that that's what was
0.02%:  that is the best part
0.02%:  that's how today I
0.02%:  that's despite
0.02%:  that by now
0.02%:  that it's not a tast
0.02%:  that that's another
0.05%:  that that's another way
0.02%:  that it's the parts
0.02%:  that it's the parts that
0.02%:  that's way better than planning
0.02%:  that's not a bad way to phrase
0.08%:  that's not a bad way to phrase that
0.02%:  that I don't taste this
0.02%:  that's the news at
0.02%:  that we don't start with
0.02%:  that's when the
0.02%:  that stab
0.02%:  that that's its
0.02%:  that there's no dis
0.02%:  that it's easy
0.02%:  that this has been a
0.02%:  that the dentist says that's a
0.02%:  that what's shown
0.02%:  that's why I win
0.02%:  that I don't sit
0.02%:  that's what I say when
0.02%:  that that's the best way to pass
0.02%:  that's what bit
0.02%:  that I spit the rest
0.02%:  that it doesn't taste hor
0.02%:  that it passes the
0.02%:  that any other
0.02%:  it doesn't taste as
0.02%:  that that is an
0.02%:  that's not the way that
0.02%:  that isn't what the word
0.02%:  I AL
0.05%:  I ALREAD
0.02%:  that's what I was planning to do with any spare
0.02%:  what's to say that when I start
0.02%:  that's what the best
0.02%:  that's what the best parts
0.02%:  that's how this ends!
0.02%:  that's it! I want
0.02%:  that that's not as weird
0.02%:  that's not why I was
0.02%:  that the show
0.02%:  that it po
0.02%:  that the dentist was R
0.02%:  that's not waste
0.02%:  that's way better than sw
0.02%:  hope that's the
0.02%:  that's what I do now
0.02%:  that it's not ALREADY spread
0.02%:  that that doesn't pass
0.02%:  that doesn't stay
0.02%:  the best part is that I do that
0.02%:  that the other ways
0.02%:  then I started
0.02%:  the best part is that as
0.02%:  that that's how it spreads!
0.02%:  that it's not a death ray
0.05%:  that it's not a death ray that
0.02%:  that it's not a path
0.02%:  that I don't wear shoes
0.05%:  that I don't wear shoes that
0.02%:  that it doesn't wear away at
0.02%:  that it spreads that way! I
0.02%:  what's not to say that that
0.02%:  that isn't too
0.02%:  I want to stress: that's the
0.02%:  that the person with
0.02%:  that's the worst way this
0.02%:  that it's started
0.02%:  what's with those
0.02%:  the answer to this
0.02%:  I want to say that that's what
0.02%:  that this won't wear
0.02%:  that I wanted
0.02%:  that death isn't as
0.02%:  that those two parts
0.02%:  that this was what
0.02%:  that it won't be passed
0.02%:  now that I say that it
0.02%:  that these ARE
0.02%:  that's what started the
0.02%:  that there's REAL
0.02%:  that's a pretty thin
0.02%:  that I respond to that
0.02%:  that I respond to that by
0.02%:  that p
0.02%:  that's the part they
0.02%:  that I don't try to wash this
0.02%:  that this doesn't hast
0.02%:  that stress
0.02%:  then spit the tooth
0.02%:  that's what I hope
0.02%:  that the way I
0.02%:  that I don't wash with tap
0.04%:  that I don't wash with tap water!
0.02%:  I start with
0.02%:  that what it
0.02%:  that what it says
0.02%:  that the poison ALREADY has
0.02%:  that's what I do best
0.02%:  that the body has an
0.02%:  that it's done
0.02%:  that's why it was
0.02%:  that it doesn't taste RE
0.02%:  that that's what starts
0.02%:  that I don't throw that
0.02%:  that it's the dent
0.02%:  that it's not bad that
0.02%:  that's where I stop with
0.02%:  why the
0.02%:  that's how I start planning
0.02%:  that there's ALREADY an
0.02%:  that's what I do in
0.02%:  that I don't breathe that way!
0.02%:  that's what the dentist was to
0.02%:  that's not the best part! I
0.02%:  that's what both
0.02%:  that's the best way this
0.02%:  that the third
0.02%:  that it doesn't re
0.02%:  that's how I spent today: planning
0.02%:  that it doesn't sw
0.02%:  that I don't wash those
0.02%:  that's way better than I was planning this
0.02%:  that's the shot
0.02%:  that the spit doesn't wash away!
0.02%:  that there's a distant
0.02%:  that that's not a weird way that
0.02%:  that's what they stand
0.02%:  that won't start
0.02%:  that's one way to start
0.02%:  that's the way I want it!
0.02%:  that was a pretty badass
0.02%:  that was today's news
0.02%:  that I don't see
0.02%:  that's what they base
0.02%:  that bat
0.02%:  that I won't die by
0.02%:  that's despite what
0.02%:  then spit a
0.02%:  that's not a bad start to the
0.02%:  that it's better
0.03%:  that it's better than
0.02%:  that was what I was planning on
0.02%:  that I don't try to eat the
0.02%:  that's not what these
0.02%:  that this doesn't LE
0.02%:  that's what pass
0.02%:  that I don't wash away this
0.02%:  that it's a pot
0.02%:  that the bit
0.02%:  that's what I was planning to be
0.02%:  that's what they spent
0.02%:  that it both
0.02%:  then I start stab
0.02%:  that the dentist's prob
0.02%:  that doesn't that
0.02%:  that part's not that
0.02%:  yeah that's what I was
0.10%:  yeah that's what I was planning
0.05%:  yeah that's what I was planning on
0.03%:  yeah that's what I was planning to do!
0.02%:  that this doesn't start the
0.02%:  that this dose
0.02%:  that there's nobody that
0.02%:  that what the dentist'
0.02%:  that there's no po
0.02%:  that's another day I
0.02%:  that that's not bad either
0.02%:  that's way better than I had it
0.02%:  that's a REAL
0.02%:  that's how it went
0.02%:  that's what bat
0.02%:  that there's bad
0.02%:  that's in the
0.02%:  that's an ass
0.02%:  that that doesn't waste away
0.02%:  then AL
0.02%:  that I won't pass that
0.02%:  that that doesn't taste
0.02%:  that deaths
0.02%:  that they don't show
0.02%:  that there's no by
0.02%:  that's not the worst I
0.02%:  that the poison's the bad
0.02%:  that trains
0.02%:  that there is no way
0.03%:  that there is no way that
0.02%:  that that was a
0.02%:  that is how I spent
0.02%:  that it doesn't sweat
0.02%:  that a body
0.03%:  that a body part
0.02%:  that I do this twenty
0.02%:  that's what I was planning when
0.02%:  that I won't stop
0.02%:  that that's the best way it
0.02%:  that's not what I was planning to say either
0.02%:  what's to say that those
0.02%:  that it's that easy and
0.05%:  that it's that easy and that
0.02%:  that that's not the basis
0.02%:  that's why I started that
0.02%:  then that's spread
0.02%:  that's what I said to
0.02%:  what's the best part is
0.03%:  what's the best part is that I don
0.03%:  what's the best part is that now
0.02%:  that tooth br
