whatever! My formula is still good DESPITE nurse racism.
100.00%: 
29.71%:  that
0.03%:  I must really love nurses!
0.03%:  I must really love nurses.
0.03%:  that is a very
0.03%:  this is clearly moving towards self
0.03%:  well I guess my advice formula hasn
0.03%:  so clearly some of this
0.03%:  my formula is still great! I
0.03%:  using this formula I still
0.03%:  this one is really awful
0.03%:  that one was less clear!
0.03%:  my head is full now!
0.03%:  not so
0.09%:  not so much
0.03%:  not all my advice is self
0.03%:  whatever! My formula still doesn
0.03%:  so my new advice formula is this
0.03%:  this formula is great. I could never
0.03%:  this is clearly fun
0.03%:  so I never claimed this formula was P
0.03%:  fine. I give
0.03%:  this new formula gives
0.03%:  so I may have mess
0.03%:  this got weird all
0.03%:  I will never claim that my
0.03%:  my last advice for us
0.03%:  am
0.03%:  am I right
0.03%:  my own advice formula
0.03%:  turns out I have more
0.03%:  any others
0.03%:  so my friend
0.03%:  my last answer is for lovers
0.03%:  then.
0.03%:  I want to hear
0.03%:  so I sort
0.03%:  that was really gru
0.03%:  my last change
0.03%:  every time
0.03%:  so overall
0.03%:  listen. My formula does
0.03%:  for nurses I give
0.03%:  my last advice formula is 
0.03%:  so clearly this formula is great! I don
0.03%:  clearly this formula ends at
0.03%:  so I couldn
0.03%:  I have my limits.
0.03%:  I guess this formula covers only
0.03%:  this formula is clearly saving
0.03%:  no charges
0.03%:  my last formula should cover E
0.03%:  now I really should give
0.03%:  never has
0.03%:  nurses are really tough!
0.03%:  for nurses that was really good.
0.03%:  even if
0.03%:  this is my last clue
0.03%:  my last one is the
0.03%:  clearly I must have some sort
0.03%:  so clearly this formula is rad.
0.03%:  my arms
0.07%:  my arms are tired now
0.08%:  my arms are tired now!
0.06%:  my arms are tired!
0.06%:  my arms are tired.
0.03%:  most of my advice isn
0.03%:  clearly this formula is drawing to
0.03%:  my formula is closing
0.03%:  that one is clearly gross
0.03%:  my wallet
0.03%:  the formula is useless
0.03%:  clearly this formula is not awesome.
0.03%:  I will never say this formula is great
0.03%:  I have writer
0.03%:  well! I guess my advice formula is sorta
0.03%:  my advice for nurses has limits!
0.03%:  I guess my final
0.08%:  I guess my final advice
0.03%:  I guess my final words
0.03%:  turns out all I have
0.03%:  it sounds really awful.
0.03%:  what you
0.03%:  forcing
0.03%:  you should go
0.08%:  you should go first
0.04%:  you should go first!
0.03%:  you should go first.
0.03%:  so this formula really can
0.03%:  this formula is only great
0.03%:  I guess that only
0.03%:  so the formula clearly is
0.03%:  my formula is now over.
0.03%:  it sounds worse every
0.03%:  clearly this formula grows tired!
0.03%:  this formula really is not
0.03%:  I have clearly lost it
0.03%:  admit it! I
0.03%:  you give me nurses
0.03%:  my last self
0.03%:  I guess that advice formula is more
0.03%:  I have to warn
0.03%:  nurses were hard.
0.03%:  this advice formula only gets worse.
0.03%:  now clearly this formula is so great
0.03%:  so clearly this formula S
0.03%:  so the advice is usually wrong
0.03%:  this formula is very strong
0.03%:  now I feel guilty
0.03%:  nurses are hard! I
0.03%:  it follows
0.03%:  for this last one I really
0.03%:  I guess for nurses it
0.03%:  my last advice follows no gram
0.03%:  not really sure what medical
0.03%:  so clearly this formula gave
0.03%:  wh
0.03%:  clearly this formula is sorta
0.03%:  this advice is now
0.03%:  I can still see myself
0.03%:  so I clearly have issues.
0.03%:  all right. I admit
0.03%:  I guess my last formula is a
0.03%:  that one is way less clear
0.03%:  my last formula uses
0.03%:  so I changed
0.03%:  I never said the formula was P
0.03%:  clearly this formula was genius.
0.03%:  yes I will admit this
0.05%:  yes I will admit this formula
0.03%:  so my advice formula is still sort
0.03%:  I guess this formula is more valid
0.03%:  I called
0.03%:  so clearly the formula is in
0.03%:  new goal
0.03%:  my formula has grown
0.03%:  my hands are sore!
0.03%:  so all my advice is awful
0.03%:  clearly this formula is random
0.03%:  now clearly I am
0.03%:  I need to hurry
0.03%:  so my formula is less great
0.03%:  so my formula is less great when
0.03%:  this was easy! I could
0.03%:  my advice formula is written
0.03%:  I am clearly using
0.05%:  I am clearly using this
0.35%:  I am clearly using this formula to
0.04%:  I am clearly using this formula over
0.04%:  I am clearly using this formula to drive
0.03%:  I am clearly using this formula too
0.03%:  I can SEE where
0.03%:  my last laugh is on
0.03%:  so clearly this formula IS missing
0.03%:  nurses are a really tough
0.42%:  nurses are a really tough crowd
0.29%:  nurses are a really tough crowd.
0.04%:  nurses are a really tough crowd to
0.03%:  nurses are a really tough crowd. I
0.03%:  I have clearly wasted
0.03%:  this is way fun
0.03%:  the last one was cr
0.03%:  my last lesson is for
0.03%:  this advice formula IS really strong
0.03%:  so I guess my new formula covers
0.07%:  so I guess my new formula covers all
0.03%:  you win. I should
0.03%:  my last advice formula is insult
0.03%:  my formula is now over!
0.03%:  clearly this formula got me
0.03%:  my last advice for a while!
0.03%:  now my advice formula gets
0.03%:  now my advice formula gets less
0.03%:  this was my last d
0.03%:  all I want for
0.03%:  still awesome.
0.03%:  now my last advice is this
0.03%:  so clearly I never said this
0.39%:  so clearly I never said this formula
0.04%:  so clearly I never said this formula is
0.03%:  where do
0.03%:  that one really is gross
0.03%:  yes I will confess
0.03%:  for reals this time! I will
0.03%:  so my advice formula still st
0.03%:  I could really use this
0.03%:  my formula still sounds a
0.03%:  my last advice formula is gross
0.03%:  do nurses really have
0.03%:  I am totally never
0.03%:  this really is over!
0.03%:  I guess my advice formula is narrow
0.03%:  not really. I
0.03%:  I guess my formula covered
0.04%:  I guess my formula covered all
0.03%:  sorry I don
0.03%:  my formula is total
0.03%:  my formula is useless. I
0.03%:  nurses are weird
0.03%:  frig that is
0.03%:  so my last formula is wrong
0.03%:  to answer
0.08%:  to answer your first
0.03%:  you have ruined
0.03%:  clearly this game isn
0.03%:  this new formula is clearly great.
0.03%:  now the formula is less
0.03%:  clearly this is not useful.
0.03%:  it may
0.03%:  I clearly have run out of ideas!
0.03%:  so my current
0.04%:  so my current formula
0.03%:  time for some
0.03%:  clearly this formula gives me an
0.03%:  as much
0.33%:  as much as I love nurses
0.10%:  as much as I love my
0.25%:  as much as I love my friends
0.06%:  as much as I love myself
0.05%:  as much as I love my own
0.04%:  as much as I love my new
0.04%:  as much as I would
0.03%:  as much as I love your
0.03%:  as much as I love my nurses
0.03%:  my friend. I guess
0.03%:  the first one was really good.
0.03%:  so clearly this formula is driven
0.03%:  my new career as
0.03%:  clearly I am using this formula to derive
0.03%:  how could
0.03%:  this is my new formula. I
0.03%:  this is my new formula. I call
0.03%:  with nurses I clearly
0.03%:  those last four weren
0.03%:  I could go for
0.03%:  clearly this formula is m
0.03%:  this is clearly not a good
0.03%:  so clearly nurses who
0.03%:  so it usually ends
0.03%:  clearly the formula is sort
0.03%:  clearly this formula is over! I am
0.03%:  this formula clearly gets worse as I
0.03%:  clearly I should re
0.03%:  not all advice is useful or
0.03%:  and that is
0.03%:  I never said this formula was more
0.03%:  last word!
0.03%:  I really love this.
0.03%:  my last advice is so
0.03%:  this advice is mostly awful.
0.03%:  so my formula IS a
0.05%:  so my formula IS a little weird
0.05%:  so my formula IS a little weird.
0.03%:  so my formula IS a little weird!
0.03%:  there was only
0.03%:  the formula is more
0.03%:  I really should start using more ver
0.03%:  I can do this all myself
0.03%:  my formula is closed
0.03%:  so I guess my new sl
0.03%:  this formula is clearly great. I don
0.03%:  yeah I can
0.03%:  so things
0.03%:  if you ever
0.03%:  nurses are a little scary!
0.03%:  this formula is not as clever as I would
0.03%:  clearly I meant
0.03%:  this is my last good formula. I
0.03%:  my new advice formula st
0.03%:  my advice for nurses was a little mis
0.03%:  so much for telling
0.03%:  now my last formula
0.03%:  this formula is silly
0.03%:  so there are limits!
0.03%:  this formula was very
0.03%:  so I guess whatever
0.03%:  I guess nurses will have a
0.03%:  I guess those last few
0.03%:  that was really forced
0.03%:  so this is my last advice for
0.03%:  whatever M
0.03%:  I can do this for a very
0.03%:  I guess my new formula is called
0.03%:  my advice is not all
0.03%:  you win for most
0.03%:  yeah. I still
0.03%:  now I really should go
0.03%:  my formula has to
0.03%:  this advice formula is so great
0.03%:  my last advice to all
0.23%:  my last advice to all nurses
0.03%:  I have some small
0.03%:  never call me for last
0.03%:  it sounds way
0.03%:  this formula only sort
0.03%:  I feel really gross now!
0.03%:  I guess that one really is awful!
0.03%:  that was fr
0.03%:  so my formula is wrong.
0.03%:  so clearly I ran
0.04%:  so clearly I ran out of ver
0.03%:  so my friends have
0.03%:  my last advice formula is E
0.03%:  I guess it would
0.03%:  I guess it would have
0.03%:  using this formula all
0.03%:  no regrets over this
0.03%:  I should really ST
0.03%:  you got me! I was
0.03%:  so I guess the formula can still
0.03%:  holy sm
0.03%:  my answers
0.03%:  I finally get
0.03%:  this formula sounds really mor
0.03%:  well I guess this is over.
0.03%:  using my
0.20%:  using my formula I
0.12%:  using my formula I have
0.09%:  using my formula is
0.05%:  using my formula that
0.04%:  using my formula is hard
0.04%:  using my formula that was
0.04%:  using my formula I will
0.03%:  using my formula has
0.03%:  using my formula it
0.03%:  clearly this is over. I am
0.03%:  so my formula los
0.03%:  I really love this!
0.03%:  clearly this formula is a genius move.
0.03%:  the formula is really vers
0.03%:  the formula IS really
0.03%:  now the formula is over.
0.03%:  I am done
0.03%:  I am done with
0.03%:  that one IS really awful
0.03%:  I guess this formula will save
0.03%:  my last idea was
0.03%:  my head is now full!
0.03%:  so my advice is awful.
0.03%:  mostly I was
0.03%:  my last formula won
0.03%:  I must go
0.03%:  we should start calling our
0.03%:  I still have tons
0.04%:  I still have tons more!
0.03%:  my last answer is free.
0.03%:  last follow
0.03%:  so clearly I got
0.03%:  yes this last
0.03%:  it gets harder.
0.03%:  well at
0.07%:  well at least nurses
0.03%:  this is clearly great
0.03%:  this is clearly our new
0.03%:  this is clearly our new formula
0.03%:  what do you call
0.08%:  what do you call nurses
0.03%:  so my last formula was the
0.03%:  my last advice formula is no
0.03%:  last call for new
0.03%:  lovers
0.03%:  whatever. My formula could
0.03%:  clearly this was an error.
0.03%:  clearly we should start an
0.03%:  my fingers are tired.
0.03%:  this is clearly un
0.03%:  those are mostly awful.
0.03%:  so I guess that really
0.03%:  my last advice is to nurses
0.04%:  my last advice is to nurses who
0.03%:  this formula does run
0.03%:  that was never really
0.03%:  so clearly this is great for
0.03%:  my last advice goes
0.03%:  I may have stolen
0.03%:  for nurses I should say
0.03%:  my formula is a little rough.
0.03%:  they all sound similar
0.03%:  I can see this formula is very
0.03%:  so I never said my formula was 
0.03%:  this can go
0.03%:  for the last one
0.03%:  I guess nurses will have a lot
0.03%:  I lost myself in
0.03%:  this is clearly one
0.03%:  I sort of mess
0.03%:  my new tag
0.03%:  clearly the formula was not
0.03%:  clearly this formula is strange
0.03%:  clearly this formula is moving us toward
0.03%:  listen. My advice formula has some
0.03%:  listen. I might
0.03%:  I guess my formula writes
0.03%:  clearly the formula is doing its
0.03%:  that was good!
0.03%:  so my formula is racist and
0.03%:  so my formula wouldn
0.03%:  it was a really
0.03%:  my formula is generic
0.03%:  I must have screw
0.03%:  my formula was sort
0.03%:  this is all my
0.03%:  this is all my fault
0.03%:  so nurses are scary
0.03%:  this formula gets weird really
0.03%:  I could never
0.03%:  now clearly this formula is so vers
0.03%:  so the formula is clearly more
0.03%:  I lost my focus there!
0.03%:  I should write some
0.03%:  my last one has
0.03%:  my new advice has
0.03%:  I am fully
0.03%:  so clearly this new formula gives
0.03%:  alright! I need
0.03%:  yes! I will never
0.03%:  so my final ver
0.03%:  this last one is very
0.03%:  I will try
0.03%:  forget nurses. My advice is worth
0.03%:  very much
0.03%:  very few nurses should
0.03%:  I was never good at this
0.03%:  so this advice formula only gets
0.03%:  that can
0.03%:  my advice formula is still great! I
0.03%:  there was no
0.03%:  so my new formula covers
0.03%:  so my new formula covers all
0.03%:  my final rule is that I
