id,alt_text,header,transcript
608,"i found this comic on my harddrive and i have no memory of writing it!  hah hah hah, oh well!",,"T-Rex: Sociopaths view other people as obstacles.
T-Rex: Isn't that WEIRD?
T-Rex: Hah! There's a lot of crazy things about sociopaths. The whole callous unconcern for the feeling of others, incapacity to feel guilt and to profit from past experience, and disregard for social norms, for example!
Utahraptor: Any particular reason you're talking about sociopaths?
T-Rex: No reason!
T-Rex: Certainly no SOCIOPATHIC reason, Utahraptor.
Utahraptor: Ok-
T-Rex: Certainly no SOCIOPATHIC reason.
T-Rex: Hah hah! Come'ere you, I was just fooling around!
T-Rex (punchline): GIVE ME A HUG.
"
220,it's just plain not a sandwich!,,"T-Rex: I think it would be nice if I gave presents to people, once a year! Furthermore, it would be nice if I did this on a set day.
T-Rex: I will call this day ""Dinosaur Present Day, Featuring T-Rex""!
T-Rex: Dromiceiomimus, did you know that Dinosaur Present Day, Featuring T-Rex, is coming up?
Dromiceiomimus: How can Dinosaur PRESENT day be coming up?
T-Rex: Ho ho ho, I get it. No, ""present"" as in the gift!
Dromiceiomimus: Ha ha ha!
Narrator: LATER:
Utahraptor: You're going to be giving out presents, T-Rex?
T-Rex: I am!
Utahraptor: Awesome! What am I getting?
T-Rex: It's a surprise!
Utahraptor: Is it a... DOG?
T-Rex: No.
Utahraptor: Is it a... SANDWICH?
T-Rex (punchline): No!
"
1276,having a skinny healthy guy say utahraptor's sentence is useful if you ever need to calibrate a machine designed to detect ULTIMATE SMUGNESS,,"T-Rex: Two months ago I noticed I had a small case of the chubbs! So I decided to lose some weight, and THEN, I lost the weight. I just ate fewer foods?
T-Rex: Guys, this is terrible!
T-Rex: Nobody who's trying to lose weight wants to hear from the guy who shed pounds like they were a Hallowe'en costume... in July, or something. That is to say, ""quickly""?
T-Rex: The point is that dieting is about commiserating, and I'm the guy who shows up to the party saying ""guys, it's not hard"" and that my secret to weight-loss success is ""um, eating less.""
Utahraptor: Maybe you can present it in a more positive way?
T-Rex: How?
Utahraptor: Well, instead of saying ""I just ate less"", why not say ""While portion control remains the most important part of weight loss, healthier choices and an active lifestyle all contribute towards positive change in our lives""?
T-Rex: Utahraptor, I'm your friend and even I hate you a little just from that sentence.
Narrator: LATER:
Off panel: Hey, T-Rex, looking good! Have you lost weight?
T-Rex (punchline): Yeah! It took a whole lot of diet plans, and... and breakfast... shakes?
Off panel: NICE.
"
555,hah hah!  me too!,,"T-Rex: Today is a good day I think to talk about pretension!
T-Rex: Pretension! Ah, pretension!
T-Rex: Where would we be without pretension? We'd be short a few critical essays on Leonard Cohen, that's for sure.
Dromiceiomimus: Hey, what do you have against singer/poetsmith Leonard Cohen?
T-Rex: Nothing! Of course!
Utahraptor: Pretension's pretty subjective, huh?
T-Rex: Alas, it's true!
Utahraptor: One person's pretension can easily be another's well-argued piece of literature.
T-Rex: I'd like to set up some authority for pretension, but that itself would be pretentious.
Utahraptor: That's probably why nobody's done it before.
Narrator: T-REX DOES IT ANYWAY:
T-Rex: Heck, I've got the time!
T-Rex (punchline): I'm UNEMPLOYABLE.
"
772,shortly thereafter: ralphs,,"T-Rex: Is it possible to imagine something SO INSANELY DISGUSTING that I actually, physically, throw up? Is my imagination that powerful?
T-Rex: I actually don't think I ever want to find out!
Narrator: LATER:
T-Rex: Dromiceiomimus, do you ever approach something new, and sort of decide if you want to be really good at it, or just a dabbler?
Dromiceiomimus: Sometimes, I guess!
T-Rex: Yeah, I do that sometimes too. You know? Like with painting. I don't think I even WANT to be that good at it. I just like my naïve enjoyment of it.
Narrator: LATER:
Utahraptor: T-Rex! We'll be late for the movie!!
T-Rex: Just a sec just a sec!
Utahraptor: Man, come on! It starts at 9:20 and it's almost nine now and it'll take us about twenty minutes to get there! The ads they play before the film won't last forever!!
T-Rex: Okay, okay! Just a sec!
Narrator: YEARS LATER:
T-Rex (punchline): Aw, darn it! GROSS!
"
2031,"your body lets you know you did a good job for you, anyway!  everyone else may say, ""what's so erotic about a conga line skydiving off of an art deco zeppli- OH WAIT NEVERMIND""",,"T-Rex: I think I'd be really good at writing comedy! And I also think I'd be great at writing horror and EROTICAL FICTION/BIOGRAPHY.
T-Rex: They're all genres wherein your body tells you when you're doing it right!
T-Rex: If I write good comedy, I know it's good because I laugh! And good horror and erotica provoke a physical response too: scaredy motions and/or PRIVATE TIMES, respectively. My body lets me know ""Hey, this bit works. Good job."" by PHYSICALLY CHANGING STATE, which, when you think about it, is basically amazing.
T-Rex: And that's why humour, horror and erotica are the #1 best genres!
Utahraptor: But your body changes all the time!
Utahraptor: If you write a really dramatic scene, your heart rate goes up!
T-Rex: Come on! Who writes drama hooked up to a heart monitor?
Utahraptor: The extre-
T-Rex: Um, BESIDES THE EXTREMELY ELDERLY, OBVIOUSLY.
T-Rex (punchline): Um, IT'S REALLY SAD TO CONSIDER LIVING THAT WAY, OBVIOUSLY.
"
447,when i go home for christmas i anticipate many conversations along these lines with my father,,"T-Rex: Imagine if Santa Claus worked at a newspaper?
T-Rex: ""Ho-ho-hold the front page!"" he'd say!
T-Rex: Hee hee!
T-Rex: Or if he worked on a boat: ""Ho-ho-hoist that mainsail, lads!""
T-Rex: Or if he worked as a chipmunk, he'd say ""I'm going to ho-ho-hoard all these nuts!""
T-Rex: I bet he would!
Utahraptor: ""If he worked as a chipmunk""?! Your wit seems a bit off today, my friend!
T-Rex: Ho-ho-hold up?
T-Rex: Ahem. My wit is CHRISTMAS THEMED.
Utahraptor: That doesn't make it good though! Lots of Christmas themed stuff is REALLY BAD.
T-Rex: You may be right! However: I still think my wit is stellar!
T-Rex: Come on, tell me that if Santa Claus worked as a chipmunk, he wouldn't talk about ho-ho-hoarding nuts!
Off panel: That's not a job!
T-Rex (punchline): It's a calling, I know; answer the question!
"
1461,"while john campbell's long john silver's sponsorship didn't work out, here's hoping my super mario wiki one will",,"T-Rex: Tattoos are insurance policies! They're ways of preserving who you are now for the rest of your life.
T-Rex: And I present proof! Proof by explaining what I just said!
T-Rex: When you get a tattoo, you're getting pictures or words - or both! - written right onto your flesh permanently, assuming you don't remove or alter them. And pictures or words are really just communication, and communication is really just ideas in transit, right? So a tattoo is really just Present You telling Future You ""Look, this was important to me, so um, I kinda made sure you're not going to forget it.""
Utahraptor: It's an insurance policy for personal development?
T-Rex: Exactly!
T-Rex: If I get a Koopa Troopa tattoo, I know that no matter what happens to me in the future, no matter what jobs I take or interests I develop, I'll always be, AT MINIMUM, the sort of guy who has a Koopa Troopa burned into his flesh.
Utahraptor: ...
T-Rex: Or a Koopa Paratroopa. Whatever.
Narrator: LATER:
T-Rex (punchline): They're the ones with wings!
"
1704,"WHILE YOU EAT, LET'S HAVE A CONVERSATION ABOUT THE NATURE OF CONSENT",,"T-Rex: Ah yes, a new move, a new house! A new beginning, another chance to -
Off panel: HELLO NEIGHBOUR!
Off panel: WE MOVED TOO BECAUSE
Off panel: WE MISSED YOUR SCENT
Narrator: LATER:
T-Rex: Well, I'm not sure what I was expecting. Oh wait, yes I do! I WAS EXPECTING TO LEAVE MY INCREDIBLY CREEPY RACCOONO-CEPHALOPOD NEIGHBOURS BEHIND. They followed me, Dromiceiomimus! THEY moved to the place next to MY new place!
Dromiceiomimus: Aww! That's adorable!
T-Rex: IT'S NOT ADORABLE.
Utahraptor: It's kinda adorable!
T-Rex: You know what's adorable? PUPPIES. Not nimble-handed scavengers who EAT LIFE, not multi-armed sea-dwelling cannibals bringing their intellects, vast and cool and unsympathetic, wholly and singularly to bear on the problem of CREEPING ME THE HECK OUT.
Utahraptor: I like 'em.
Narrator: LATER:
Off panel: WELCOME TO THE NEIGHBOURHOOD, T-REX! WE BROUGHT YOU SOME PUDDING
T-Rex (punchline): What - what kind of pudding?
Off panel: IT'S SORT OF LIKE BLOOD PUDDING BUT ON TOP OF THE BLOOD WE ADDED -
Off panel: - WELL, YOU'LL SEE
"
1401,"i call this tale, ""the tears can be used as a power source""",,"T-Rex: Here are some things that are sad!
T-Rex: Abandoned puppies, and little birds with a wing in a cast. Aww!
T-Rex: And then you throw in an orphan with a crutch! And a little girl holding the limp string and rubbery plastic remains of her only birthday gift this year, a balloon with the words ""Happy Birthday, Naseem!"" printed on it. The girl's name is Jenn.
Dromiceiomimus: And the balloon wasn't filled with helium! It was filled with water.
T-Rex: Brackish, swampy water! And it was tossed to her without warning and now she's drenched.
Utahraptor: And the water also drenched the orphan and puppies and birds!
T-Rex: Yes!
Utahraptor: They're all drenched, lost in sorrow - a new kind of sorrow, a grief, a sadness so intense it could smother them. Dripping wet, staring at the ground, they weep. Eventually Jenn looks up and smiles as best she can, bravely, but it's so small, so fragile. She turns and walks away, her broken balloon dragging behind her.
T-Rex (punchline): A scientist runs up, explaining that dogs and birds can't cry! But, as she examines the animals she discovers that in addition to tear ducts, they have ALSO evolved the ability to experience sadness with an intensity previously unknown on the planet. THE END.
"
1445,"T-REX'S STORY BEGAN WHEN THERE WAS A GUY IN THE BATHROOM STALL, AND THEN HE SAW THERE WAS ANOTHER GUY (T-REX) IN THE BATHROOM STALL. THE FIRST GUY PONDERED, ""WHERE DID THAT T-REX GUY COME FROM?"" HE PONDERED AS HARD AS HE COULD.",,"T-Rex: A creation myth! Frig!
T-Rex: THAT'S what separates me from most major religions!
T-Rex: Dromiceiomimus, you gotta help me. I need a creation myth!
Dromiceiomimus: One day your parents had sex, and then later you showed up?
T-Rex: No no, it needs to be epic! It needs to stand up against stories from EVERY RELIGION EVER.
Dromiceiomimus: One day your parents had INSANELY EPIC SEX, and then later, you showed up?
T-Rex: Better!
T-Rex: And yet, somehow worse!
Utahraptor: We're trying to explain YOUR origin here?
T-Rex: Yep!
Utahraptor: Okay, but - the reason religions have creation myths is that they're addressing huge questions with no obvious answer. ""Where did we all come from?"" Everyone's pondered that question! ""Where did that T-Rex guy come from?"" is only really pondered by the other guy in the bathroom stall.
Off panel: He thought he was alone in there!
T-Rex (punchline): I GOT IT, THANKS
"
560,"t-rex's greatest inventions of the past century: women's suffrage, poutine, chips!",,"T-Rex: Man, if I were sent back in time 200 years, I could easily make myself into a serious king by ""inventing"" things two hundred years too early!
T-Rex: Easily!
T-Rex: I couldn't invent penicillin because I don't know what mold is used, but I could do stuff with electricity! Like... magnetically levitated trains? Oooh, and electric fly swatters!
Dromiceiomimus: I could approximate some great works of fiction!
T-Rex: With our powers combined, we'd be unstoppable!
Utahraptor: I'm not really sure that I could invent anything useful, though!
T-Rex: Why not?
Utahraptor: I don't really have much of a great mechanical understanding. Could I design and build an internal combustion engine? The answer is no. ALTHOUGH, come to think of it, I could invent modern foods like chips and poutine!
T-Rex: Dude!!
T-Rex (punchline): We could also invent women's rights, and then totally take all the credit for it!
"
