YOUR IDEA OF HAPPINESS IS LOWERED EXPECTATIONS?
79.70%:  YOU
1.13%:  THOSE ARE YOUR LIFE
0.62%:  THOSE ARE YOUR PLANS NOW
0.48%:  THOSE ARE YOUR PLANS IN
0.17%:  THOSE ARE YOUR PLANS AND
0.11%:  THOSE ARE OUR
0.30%:  THOSE ARE OUR PLANS
0.11%:  THOSE ARE YOUR FEEL
0.09%:  THOSE ARE YOUR PLANS? I
0.08%:  THOSE ARE YOUR FIN
0.08%:  IN THE END YOUR PRO
0.08%:  THERE IS ONE PROFESSION A
0.08%:  WHEN YOU ARE OLDER DO I NOT
0.08%:  THE ONLY ASP
0.08%:  NOW YOU SEE THE APPEAL
0.08%:  IF YOU WERE A PERSON I
0.08%:  IN A FEW THOUSAND YEARS I PRO
0.08%:  I UNDERSTAND PEOPLE WHO SAY
0.08%:  WONDER
0.08%:  YOU PLAN ON S
0.08%:  ONE DAY IS WHEN
0.08%:  IF YOU HAD STOPP
0.08%:  YOU WANT A LIF
0.08%:  I WOULD SAY THERE IS NO
0.28%:  I WOULD SAY THERE IS NO REASON
0.08%:  I HOPE YOU ARE NOT EXPECT
0.08%:  YOUR IDEA OF WHAT
0.08%:  DO YOU WANNA DO THIS
0.08%:  WHOSE LIFE DO YOU EXPECT
0.08%:  YOU WISH FOR LON
0.08%:  DO YOU WISH TO LEARN
0.08%:  YOU DESPISE OTHERS
0.11%:  YOU DESPISE OTHERS FOR
0.08%:  IF YOU DIE WHILE
0.08%:  WHEN YOU ARE OLDER I EXPECT AN
0.08%:  YOU PROPOSE WHEN
0.08%:  IN A SENSE THERE
0.08%:  WHAT DOES ONE DO IF ONE IS
0.08%:  WHAT? YOU SP
0.16%:  WHAT? YOU SPEND
0.08%:  YOU WISHED ON A STAR OR
0.08%:  WHAT PROFESSION LED
0.08%:  WHEN YOU ARE OLDER AND STOP AS
0.08%:  YOU SEE THE WORLD IS
0.08%:  WE ARE OLDER?
0.08%:  WHAT ARE YOU EXPECTED PROFESSION IN OLD
0.08%:  THOSE ARE YOUR IDEAS
0.08%:  WHAT IF YOU ARE OLDER AND POSS
0.08%:  WHERE DID YOU LAST
0.08%:  I SUPPOSE THEY
0.08%:  INSTEAD YOU WERE A
0.08%:  WHY DOES IT SE
0.08%:  WHEN YOUR OLDER AND
0.08%:  INSTEAD OF PRE
0.08%:  YOUR ANSWER IS SLEEP
0.08%:  YOU ARE SORT OF WISH
0.08%:  WHEN YOU ARE OLDER ON A
0.08%:  WHAT IF ONE DAY PEOPLE ARE S
0.08%:  IN OTHER WORDS OLD YOU
0.08%:  IN YOUR LIFE THERE IS NO ASP
0.08%:  IS YOUR LIFE WORTH
0.08%:  SHE
0.21%:  SHE SAYS
0.08%:  SHE SAID
0.08%:  ONE DAY OUR
0.08%:  WHATS YOUR PLAN? ARE
0.08%:  YOU DO NOT SEE HOW
0.08%:  THE REASON YOU ARE SO DIS
0.08%:  I SUPPOSE THERE IS A WAY FOR
0.08%:  I SEE YOU ARE STO
0.08%:  IN OTHER WORDS YOU SAID A
0.08%:  WHY DO I
0.09%:  WHY DO I NEED
0.08%:  WHAT PROFESSION DID YOU REALISE ON
0.08%:  YOU ARE SATISFIED NOW AND
0.08%:  WHAT IS YOUR PLAN FOR DE
0.08%:  YOU ARE NOW STO
0.08%:  HOW OLD ARE YOU TO
0.08%:  WHAT PROFESSION DOES ONE PER
0.08%:  THIS WOULD
0.08%:  YOU LEARNED A
0.08%:  WHEN YOU ARE OLDER AND I IS TOO
0.08%:  WHO ENDS
0.08%:  YOU WISH TO DEN
0.08%:  WHEN YOU ARE OLD SO ARE
0.08%:  WHAT IF YOU ARE OLDER ONE
0.08%:  PASS THE
0.08%:  THERE YOU ARE AND SO
0.08%:  THERE IS NO PURPOSE IN LIFE?
0.08%:  WHEN YOU ARE OLDER AND I EAT
0.08%:  YOU ARE OLD NOW AND STO
0.08%:  IF YOU WERE STOPPED ON
0.08%:  IN A SENSE THERE IS A PROF
0.08%:  WHAT IF ONE DAY I END UP A
0.08%:  WHAT IF YOU PASSED A
0.08%:  IN ORDER TO WIN YOU
0.08%:  WHAT ELSE DOES A PERSON
0.08%: ? WHAT DO
0.24%: ? WHAT DO YOU PLAN
0.09%: ? WHAT DO YOU DO
0.08%:  IN ONE WAY OUR STORIES
0.08%:  WHAT IF NONE
0.08%:  YOUR PROFESSION THEN
0.08%:  IN A SENSE YOU TWO ARE ALI
0.08%:  YOU AND I WERE
0.08%:  WHEN YOU ARE OLDER AS I
0.08%:  WHEN YOU ARE OLDER AS I SAID
0.08%:  NOW YOU ARE OLDER AND THESE
0.08%:  I SEE YOUR LIFE AS
0.08%:  IT APPEARS I
0.08%:  IT APPEARS I SHOULD
0.08%:  TRUE FRIEND
0.08%:  WHERE ARE YOU S
0.08%:  IF YOU WERE A TREE
0.08%:  THE ANSWER IS YES? ONE
0.08%:  I WOULD SAY THE
0.08%:  WHAT IS ONE PERSON
0.08%: ? YOU ARE A DIN
0.08%:  IN OTHER WORDS PEOPLE SAY
0.08%:  IF YOU ARE THE OLDER ONE IN
0.08%:  WHEN YOU ARE OLDER TOO?
0.08%:  IF I WAS
0.15%:  IF I WAS OLD
0.25%:  IF I WAS OLDER AND
0.40%:  IF I WAS OLDER AND YOU
0.21%:  IF I WAS OLDER TODAY
0.15%:  IF I WAS OLDER I
0.09%:  IF I WAS OLDER AND YOU ARE
0.08%:  IF I WAS OLDER AND YOU ARE NOT
0.08%:  SOON AFTER YOU ARE DEAD WE
0.08%:  ONE OF US IS OLDER AND HAPPY
0.08%:  YOU ARE SE
0.08%:  IF YOU ARE OLD AND STOPP
0.08%:  WHAT IF YOU ARE IN A DES
0.08%:  SAD YOU
0.08%:  WHAT PROFESSION ARE YOU SADD
0.08%:  YOU SEE THIS IS A
0.08%:  IN A SENSE I ALREADY
0.08%:  YOU ARE OLDER AND I WISH
0.08%:  YOU PROPOSE THESE ARE
0.08%:  IF YOU ARE OLDER AND I STO
0.08%:  WHAT IF I LEARN
0.08%:  THIS WAS
0.29%:  THIS WAS YOUR
0.31%:  THIS WAS YOUR PLAN
0.08%:  THIS WAS YOUR LIFE
0.08%:  OLD AND YET
0.09%:  OLD AND YET SO WISE
0.08%:  NOW YOU ARE NOT A
0.08%:  YOU SEE WHERE I STAND
0.08%:  FAR YOUR PLANS SE
0.08%:  IN THE END ARE
0.10%:  IN THE END ARE YOU PRO
0.08%:  THIS IS ONE OF YOUR PLANS?
0.08%:  WHAT? I DON
0.08%:  WHAT IF PEOPLE ARE UNDER
0.08%:  ONE OF US IS ALWAYS
0.08%:  IF YOU DIE IN AN
0.08%:  WHAT IF YOU DO LAND
0.08%:  YOU PROPOSE THE LESS
0.08%:  A HOUSE
0.08%:  SEE YOU IN ANOTHER
0.08%:  YOU ARE ONE OF THOSE PRE
0.08%:  IF YOU WERE OLDER AND ONE
0.08%:  WHAT PROFESSIONS DO YOU IN
0.08%:  ONLY ONE OF US IS EXPECTED TO DIE A
0.08%:  YOU ARE NOT AS OLD AS I
0.08%:  WHAT PROFESSION DO YOU PER
0.08%:  YOU FEEL WE
0.08%:  WHAT? DO YOU NEED
0.08%: ? WE ARE
0.08%:  YOU ARE RE
0.08%:  WHAT ARE YOUR PLANS? IS
0.08%:  INSTEAD OF OUR
0.08%:  WHAT PROFESSION IN YOUR
0.08%:  THE ANSWER IS NO?
0.08%:  IF YOU DIE AS SOON
0.08%:  IS THERE ANY PLAN
0.12%:  IS THERE ANY PLAN FOR
0.08%:  WHERE DO YOUR PLANS
0.08%:  WHEN YOU ARE AN OLDER FAT
0.08%:  YOU ARE ONE WHO
0.08%:  YOU WERE TOO
0.08%:  IF ANYONE ELSE W
0.08%:  WHERE DO YOU LAND
0.08%:  WHEN YOU ARE OLDER I POSE
0.08%:  ONLY ONE OF US IS SET
0.08%:  YOU WERE ONE
0.08%:  WHEN YOU ARE OLD A
0.08%:  WHEN YOU ARE OLD A PERSON
0.08%:  I SUPPOSE IT WAS A
0.08%:  HOW ARE YOU OLD
0.08%:  I HEAR YOUR LIFE WAS
0.08%:  WHATS YOUR END
0.08%:  IF YOU SEE A STO
0.08%:  IN OTHER WORDS YOU SPEND A
0.13%:  IN OTHER WORDS YOU SPEND A LIFE
0.08%:  WHAT YOU SAID IS
0.08%:  NOW YOU ARE OLDER AND I HOPE
0.08%:  IT APPEARS WE ARE OLD
0.08%:  YOU NEED LESS
0.08%:  HOW DOES YOU FEEL
0.08%:  WHEN ARE YOU FIRST
0.08%:  YOU WISHED FOR LESS AND
0.08%:  IF YOU ARE OLD AND ARE
0.08%:  IF YOU HAD SET
0.08%:  IF YOU ARE NOT RESPONS
0.08%:  WHILE YOUR STO
0.08%:  WHAT IF YOU ARE IN AN
0.08%:  YOU ARE THE WORLD
0.08%:  IF YOU WERE OLDER AND I STO
0.08%:  YOU WONT LEARN
0.08%:  WHAT ELSE ARE YOU IN
0.08%:  WHEN YOU DIS
0.08%:  WHAT DOES YOUR PROFESSION NEED
0.08%:  THERE IS NO PLAN
0.08%:  I SUPPOSE OLD
0.08%:  YOU PREFER TO LEAD
0.08%:  INSTEAD OF US
0.08%:  ARE WE SUPPOSED TO REAL
0.08%:  DO YOU HEAR
0.08%:  IN A HUND
5.93%:  IN A HUNDRED YEARS WE
1.85%:  IN A HUNDRED YEARS PEOPLE
1.19%:  IN A HUNDRED YEARS I
0.45%:  IN A HUNDRED YEARS IT
0.26%:  IN A HUNDRED YEARS STO
0.22%:  IN A HUNDRED YEARS T
0.12%:  IN A HUNDRED YEARS IF
0.08%:  YOU REWARD
0.08%:  INSTEAD YOU EXPECT
0.08%:  HOW OLD ARE YOU? NINE
0.08%:  THERE WAS NO SENSE
0.08%:  I SUPPOSE ONE DAY WHEN I DIE
0.08%: ? THERE ARE SO
0.08%:  WHAT IF ONE DAY I SUD
0.08%:  IF I WAS OLDER YOU
0.08%:  WHAT DOES ONE DO FOR
0.08%:  IS YOUR ANSWER TO A
0.08%:  DO YOU SEE HOW ONE
0.08%:  WHAT DOES A PERSON DO FOR
0.08%:  I HEAR YOU NEED A STO
0.08%:  IF THERE WAS ONLY
0.08%:  WHAT IF YOU ARE OLDER AND SO IS
0.08%:  SOON YOU ARE OLDER THAN I?
0.08%:  WHEN YOU ARE OLDER TON
0.08%:  YOU PROPOSE THE WORLD
0.08%:  YOU WISH TO SPEND LIFE IN
0.08%:  FEW PEOPLE ARE SAT
0.08%:  WHAT PROFESSION ARE YOU PIL
0.08%:  WE ARE THE ONLY DINOSAURS AS
0.08%:  INSTEAD YOU ARE AS
0.08%:  YOU PLAN TO DIE A
0.08%:  IN OTHER WORDS YOU LA
0.08%:  HOW DO YOU EXPECT TO EARN AN
0.08%:  I HEAR YOUR NEW
0.08%:  I HEAR YOU PLAN
0.10%:  I HEAR YOU PLAN ON
0.08%:  WHEN YOU ARE AN OLD DIR
0.08%:  PEOPLE WHO STO
0.08%:  YOU HAD TO
0.08%:  WE ARE SUPPOSED TO RED
0.08%:  WHATS YOUR ADDRESS
0.08%:  YOU ARE OLDER AND THIS
0.08%:  WHAT IF YOU ARE OLD AND P
0.11%:  WHAT IF YOU ARE OLD AND PISS
0.08%:  I LEARN
0.18%:  I LEARNED TODAY
0.08%:  ARE YOU WANT
0.08%:  YOU ARE DEN
0.08%:  YOU ARE D
0.08%:  YOUR ANSWER TO LIFE HAS
0.08%:  THERE IS ONE PROFESSION YOU AD
0.08%:  DO PEOPLE SAY
0.13%:  DO PEOPLE SAY WHEN
0.08%:  IN THE END YOU ARE S
0.08%:  YOU PREFER TO PASS
0.08%:  IF YOU WANT AN
0.08%:  YOU ARE NOT OLDER?
0.08%:  YOUR PLAN IS TO WEAR SHOES
0.08%:  IN OTHER WORDS YOU LI
0.08%:  WE ARE SUPPOSED TO EXPECT A
0.10%:  WE ARE SUPPOSED TO EXPECT A LIFE
0.08%:  YOU PASS THE
0.08%:  INSTEAD OF SUPER
0.23%:  INSTEAD OF SUPERHEROES AND
0.08%:  INSTEAD YOU WISH ON
0.08%:  YOU TRIED AND
0.08%:  THIS IS OUR LIFE
0.09%:  THIS IS OUR LIFE NOW
0.08%:  YOU EXPECT THE
0.16%:  YOU EXPECT THE WORLD
0.08%:  LATER
0.09%:  LATER YOU
0.08%:  THERE IS A REASON I
0.08%:  WHEN YOUR LIFE IS NEAR
0.08%:  IF YOU ARE AN OLD AND
0.07%:  FEW PEOPLE UNDERSTAND A
0.07%:  YOU LEARNED A NEW
0.07%:  DO YOU WANT A NAP
0.07%:  IF YOU L
0.07%:  IF YOU ARE AN OLD AND WISE
0.07%:  WHAT IS YOUR PROFESSION? DON
0.07%:  HOW DOES A PERSON LEARN
0.07%:  IN YOUR FANTASIES I
0.07%:  IN A SENSE YOUR LIFE DOES
0.07%:  YOUR ENTIRE LIFE PASSED
0.07%:  WHEN YOU ARE OLDER IN 
0.07%:  YOU LEARNED STO
0.07%:  YOU SEE THERE IS A DOWN
0.07%:  YOUR PLAN IS TO HOP ON
0.07%: ? I WOULD RATHER DO
0.07%:  WHEN YOU ARE OLDER DO NOT ASS
0.07%:  ONLY ONE OF US IS WISH
0.07%:  HOW DOES A PERSON STO
0.07%:  YOU NEED TO WISH
0.07%:  IF YOU WERE TO DISAPPEAR AND I
0.07%:  WHEN YOU ARE OLDER AND A TE
0.07%:  YOU DID NOT WISH FOR A
0.07%:  YOU DO REALISE HOW
0.07%:  IN OTHER WORDS YOU SPEND A LIF
0.07%: ? WHEN YOU ARE AN
0.39%: ? WHEN YOU ARE AN OLD STO
0.17%: ? WHEN YOU ARE AN OLDER
0.07%:  YOU WISH TO SPEND A LIFE ON
0.07%:  WHEN YOU ARE OLD AND FA
0.07%:  WHAT? PEOPLE USED
0.07%:  YOU WISH FOR AN OLD PERSON
0.07%:  WHEN ARE OLDER YOU
0.07%:  YOU ARE ON THE ONE
0.07%:  YOU PROPOSE WE RE
0.07%:  YOUR ANSWER TO HAPP
0.07%:  HOW DO YOU TRAIN
0.07%:  ARE YOU IN OR WHAT
0.07%:  WHAT IS YOUR PROFESSION IN AD
0.07%:  WHAT? DOES ANYONE
0.09%:  WHAT? DOES ANYONE ELSE
0.07%:  WHAT IS YOUR PLAN FOR DIS
0.09%:  WHAT IS YOUR PLAN FOR DISPOS
0.07%:  INSTEAD OF YOUR ONE
0.07%:  IF YOU WERE A PLANT
0.07%:  YOUR LIFE IS A ONE
0.07%:  HOW DO PEOPLE FIND
0.14%:  HOW DO PEOPLE FIND YOU
0.07%:  YOU EXPECT A
0.15%:  YOU EXPECT A LIFE
0.16%:  YOU EXPECT A LIFE WHERE
0.07%:  I HEAR YOU ARE OLD AND STO
0.07%:  IF YOU ARE SO STOPP
0.16%:  IF YOU ARE SO STOPPED ON
0.07%:  YOU ARE THE PERSON WE
0.07%:  THEN YOU ARE OLDER NOW?
0.07%:  WHAT YOU NEED IS A REAL
0.07%:  FAR AS YOU ARE
0.07%:  IT IS YOU WHO ARE OLDER?
0.07%:  YOU PROPOSE THE REASON
0.07%:  YOUR IDEA OF HAPPINESS NOW
0.12%:  YOUR IDEA OF HAPPINESS NOW IS TO
0.07%:  YOU DO WANT A LIFE
0.07%:  YOU WERE STOPP
0.07%:  THERE IS A PROFESSION I WOULD
0.07%:  EITHER WAY ONE OF US IS AN
0.16%:  EITHER WAY ONE OF US IS AN OLDER
0.07%:  THERE IS NO PROFESSION I WOULD
0.07%:  WHAT PROFESSION DID YOU PRES
0.07%:  WHAT DO YOU DO IF PEOPLE ARE IN
0.07%:  SOONER YOU
0.07%:  HOW FAR
0.07%:  HOW FAR DID
0.09%:  HOW FAR DID YOU STO
0.07%:  WHAT IS YOUR PLAN IF AND
0.07%: ? PEOPLE STO
0.07%:  IN A SENSE YOUR LIFE IS PRE
0.07%:  YOU ST
0.07%:  SOON AFTER YOU WISH
0.07%:  HOW DID YOUR PLAN FOR
0.07%:  WHAT PROFESSIONS ARE YOU OLD
0.07%:  IT APPEARS YOU WISH FOR
0.07%:  I SUPPOSE OLDER IS
0.07%:  IN A SENSE YOU ARE A
0.07%:  ONE OF US WINS
0.07%:  WHAT IF YOU ARE OLDER AND SP
0.07%:  WHAT IF YOU ARE OLD SOON
0.07%:  WE ARE OLDER THEN YOU
0.07%:  WHEN YOU ARE AN OLD P
0.11%:  WHEN YOU ARE AN OLD PTEROD
0.07%:  YOU LIE DOWN
0.07%:  THIS IS AN
0.07%:  WHEN YOU ARE TR
0.27%:  WHEN YOU ARE TRAPPED
0.44%:  WHEN YOU ARE TRAPPED INSIDE
0.11%:  WHEN YOU ARE TRAPPED IN A LIF
0.08%:  WHEN YOU ARE TRAPPED IN A LIFE
0.07%:  THE PEOPLE IN
0.07%:  IT APPEARS OUR LIFE
0.07%:  YOU PREFER OLD
0.07%:  WHY NOT REAL
0.07%:  IS THERE ANY FOOD NEAR
0.07%:  THERE IS A REASON WE SAY
0.07%:  THE PERSON YOU ARE NOW
0.07%:  WHEN YOU ARE OLDER AND OF
0.07%:  WHAT IF YOU DO LEARN
0.07%:  STOP WH
0.07%:  WHEN YOU ARE OLD AND PR
0.07%:  I HEAR YOU NEED A NEW
0.10%:  I HEAR YOU NEED A NEW STO
0.07%:  THERE ARE NO UN
0.07%:  HOW DOES ONE STOP A
0.07%:  THE ONLY PRO
0.07%:  YOUR ANSWER IS TO EXPECT
0.07%: ? THERE IS ALWAYS
0.07%:  WHEN YOU ARE OLDER DES
0.07%:  YOU DO NOT WISH FOR
0.07%:  IF YOU ARE OLDER WH
0.07%:  YOU ARE OLD WHEN
0.07%:  I SUPPOSE THERE IS NO WONDER
0.07%:  YOU PROPOSE A DEAL
0.14%:  YOU PROPOSE A DEAL WHERE
0.07%:  WHAT IF YOU ARE ALSO RID
0.07%:  IT IS YOUR HOPE
0.07%:  I SHOULD TRAIN
0.07%:  WHEN YOU ARE OLDER AND FI
0.07%:  INSTEAD OF SH
0.07%:  ARE YOU A FIRE
0.07%:  SAYS THE PRE
0.07%:  IF YOUR PARENTS HAD
0.07%:  WHEN DO YOUR
0.30%:  WHEN DO YOUR PARENTS
0.41%:  WHEN DO YOUR PARENTS EXPECT
0.11%:  WHEN DO YOUR FRIENDS
0.09%:  WHEN DO YOUR FRIENDS STOP
0.08%:  WHEN DO YOUR PLANS
0.07%:  WHEN DO YOUR STO
0.07%:  IS YOUR FINAL RESPONSE TO
0.07%:  THE LESSON IS FOR
0.07%:  YOUR IDEA OF HAPPINESS IS TO DIE
0.07%:  HOW OLD ARE YOU AT
0.07%:  YOU FIND HAPP
0.29%:  YOU FIND HAPPINESS STO
0.07%:  IF YOU ARE TOO OLD AND
0.07%:  NOW YOU ARE INSTE
0.07%:  IF YOU WERE A PERSON AND HAD
0.07%:  YOU DESPISE THOSE
0.07%:  YOUR PLAN IS TO DIE SOON
0.07%:  YOUR ANSWER IS TO DIS
0.07%:  IF THERE WERE ONLY
0.07%:  INSTEAD OF PROUD
0.07%:  NOW YOU ARE DEST
0.07%:  WHEN DO I SEE YOU IN
0.07%:  WHERE DID YOU SEE
0.07%:  ARE YOU AN
0.07%:  THERE IS NO PROFESSION YOU EXPECT
0.07%:  YOU PROPOSE NO
0.07%:  I HOPE YOU PLAN
0.08%:  I HOPE YOU PLAN TO
0.07%:  YOU SEE THE PRO
0.07%:  IN A SENSE WE ARE ALI
0.07%:  I WOULD SAY IT
0.07%:  THIS DOES
0.07%:  YOUR LIFE IS AN
0.07%:  YOU LEARNED NOT
0.07%:  IN RET
0.07%:  WHAT IF YOUR PRO
0.07%:  IN A SENSE WE ARE SORT
0.07%:  ONE DAY I WISH
0.07%:  YOUR IDEA OF HAPPINESS IS WAL
0.07%:  ONE DAY WHILE STO
0.07%:  WHAT IF YOU ARE A RESPONS
0.07%:  YOU ARE THE DIN
0.07%:  NOW YOU DO
0.07%:  SOON AND
0.07%:  ARE YOU FINISH
0.07%: ? WOULD
0.07%:  THOSE ARE YOUR PLANS AS
0.07%:  WHEN YOU ARE OLD AND A RET
0.07%:  IN OTHER WORDS? YOU AND
0.07%:  YOUR PLAN A
0.13%:  YOUR PLAN A IS STO
0.07%:  HOW DOES ANYONE STOP
0.07%:  FAR NO ONE HAS SAID STO
0.07%:  YOU WISH TO SPEND A LIFE SP
0.07%:  WHAT IF ONE DAY NO
0.07%:  YOU LOSE?
0.07%:  YOU PLAN TO SPEND A FEW
0.07%:  IN OLD
0.07%:  YOU ARE A PERSON WHO IS SAT
0.07%:  AS SOON AS I
0.07%:  YOU ARE OLDER AND FAT
0.07%:  YOU PROPOSE IN
0.26%:  YOU PROPOSE INSTEAD OF WISH
0.22%:  YOU PROPOSE INSTEAD OF REAL
0.07%:  YOU EXPECT TO SPEND A
0.14%:  YOU EXPECT TO SPEND A WHOLE
0.11%:  YOU EXPECT TO SPEND A LIFE
0.07%:  WHEN YOU ARE OLDER AND AS I
0.07%:  SOON YOU ARE OLDER AND I WISH
0.07%:  I HEAR YOU DIDN
0.07%:  IT APPEARS YOU ARE IND
0.16%:  IT APPEARS YOU ARE INDEED WISH
0.07%:  WHAT PROFESSIONS DID YOU PLAN?
0.07%:  YOU ARE SATISFIED NOW? ARE
0.07%:  YOU PROPOSE WHISTLES
0.07%:  YOU WANNA DO THE
0.07%:  IF YOU ARE SO PASS
0.07%:  DO YOU WANNA RIDE
0.07%:  YOU PLAN TO FIND
0.07%:  YOU WON THE
0.07%:  WERE YOU A
0.07%:  IF YOU ARE ASLEEP WHEN
0.07%:  IT APPEARS YOU ARE NOW
0.07%:  I HEAR YOU NEED TO LEARN
0.07%:  POPULAR
0.07%:  YOUR PLANS ARE AS
0.07%:  INSTEAD OF WISHES AND
0.07%:  YOU WERE OLD
0.11%:  YOU WERE OLDER THAN I
0.10%:  YOU WERE OLDER AND
0.07%:  YOU WERE OLDER THAN I EXPECT
0.07%:  WHAT IF PEOPLE ARE AS
0.07%:  IN THE END YOU PROPOSE WE
0.07%:  I HOPE YOU ARE PLEASED TO FIND
0.07%:  IF YOU ARE NOT OLDER AND WISH
0.07%:  YOUR RESPONSE TO AN
0.07%:  HOW DO YOU FIND
0.07%:  WHEN ARE YOU TOO
0.07%:  WHAT PROFESSION ARE YOU ADD
0.07%:  YOUR IDEA OF HAPPINESS IS DROW
0.07%:  SOON YOU WON
0.07%:  SEE YOU IN TEN
0.07%:  THERE IS A PROFESSION? I
0.07%:  IS YOUR PLAN TO FIND
0.07%:  THEN YOU PROPOSE WE
0.07%:  EITHER WAY I
0.07%:  IS THERE A WAY FOR PEOPLE
0.07%:  WHEN ARE OLDER?
0.07%:  NOW YOU HOPE
0.07%:  YOU NEED LESS THAN
0.07%:  SOON YOU ARE OLDER AND WISE
0.07%:  WHAT YOUR PLANS ARE IS
0.07%:  IF YOU ARE NOT A PERSON
0.07%:  THEN YOU AND I ARE SW
0.08%:  THEN YOU AND I ARE SWAPPED
0.07%:  THE WORD YOU
0.07%:  INSTEAD OF A HERO
0.13%:  INSTEAD OF A HERO YOU
0.07%:  YOU ARE NOT SO
0.07%:  SHORT AND
0.07%:  YOU SEE I WAS
0.07%:  WHEN DOES YOUR OLD
0.07%:  I SEE YOUR PLAN
0.07%:  YOU PROPOSE TO DEN
0.07%:  IN YOUR IDEA OF HAPPINESS IS
0.07%:  YOU SEE THERE IS A DRAW
0.07%:  WHERE IS YOUR STOP
0.07%:  I ALREADY
0.07%:  WHAT DO YOU NEED? A
0.07%:  PERHAPS WE ARE NOT
0.07%:  YOUR IDEA OF HAPPINESS IS DRO
0.07%:  WHAT PROFESSION SOUND
0.07%:  WHAT PROFESSIONS IN
0.10%:  WHAT PROFESSIONS IN YOUR
0.07%:  IN OTHER WORDS YOU FEEL S
0.07%:  IS YOUR LIFE STO
0.07%:  YOU SAID THE
0.07%:  YOU ARE A PERSON WHO IS STO
0.07%:  IF YOU DIE SOON THEN
0.07%:  FAR AS ANYONE
0.07%:  ONE DAY THE WORLD IS
0.07%:  WHEN YOU ARE OLDER IT IS SAD
0.07%:  I SUPPOSE THE IDEA
0.07%:  THERE YOU ARE S
0.07%:  ONE OF US IS A
0.07%:  YOU WISH FOR AN ENDLESS REPEAT
0.07%:  WHEN DO YOU PLAN TO PASS
0.07%:  DO YOU WANT A HAND?
0.07%:  NO ONE IS
0.07%:  THERE ARE NO DAYS
0.07%:  SEE YOU IN THE OLD
0.07%:  YOUR PLAN FOR A
0.07%:  IF ONE DAY I WERE
0.07%:  IT IS YOU WHO NEEDS
0.07%:  IF YOU WISHED
0.07%:  I HOPE YOU DIDN
0.07%:  WHAT DO YOU SEE?
0.07%:  YOUR POINT IS?
0.07%:  WHEN YOU ARE AN OLD DESTRO
0.07%:  SAYS THE DINOSAUR OF
0.07%:  DO YOU SEE WHO IS
0.07%:  THOSE ARE YOURS
0.13%:  THOSE ARE YOURS AND
0.07%:  YOU ENDED
0.07%:  I SEE YOUR POINT
0.07%:  YOUR PROFESSION HAS NOT
0.07%:  IN ONE DAY THERE
0.08%:  IN ONE DAY THERE ARE
0.07%:  IN OTHER WORDS EXPECT
0.07%:  IS YOUR FINAL ANSWER A
0.07%:  YOU ARE A PERSON WHO NEEDS
0.07%:  FAR NO ONE HAS STOPPED A
0.07%:  THE LESSON IS WE
0.07%:  WHEN IS STO
0.07%:  YOUR ENTIRE LIFE IS ONE PASS
0.07%:  IF YOU NEED ANOTHER
0.07%:  INSTEAD OF SNE
0.07%:  WOULD STO
0.07%:  IF YOU ARE OLDER THAN I WAS
0.07%:  INSTEAD OF A HOUSE NOW
0.07%:  IF YOU ARE AN ASTR
0.07%:  WHAT PROFESSION DO I END
0.07%:  YOUR PLAN IS TO WISH FOR ONE
0.07%:  WHEN YOU ARE OLDER DO IT
0.07%:  WHAT PROFESSION IS IN
0.32%:  WHAT PROFESSION IS IN YOUR
0.07%:  WHY ARE STO
0.07%:  YOU SEE THERE IS NO WIN FOR
0.07%:  IN A SENSE YOU WISH FOR OLD
0.07%:  WHAT I SAID DOES
0.07%:  WHAT DO YOU PREFER? AN
0.07%:  WHAT DOES A FIRE
0.07%:  I SHOULD ASP
0.12%:  I SHOULD ASPIRE TO A
0.08%:  I SHOULD ASPIRE FOR
0.07%:  EITHER WAY ONE PERSON IS SAD
0.07%:  YOUR PLAN IS TO WIN
0.07%:  I HEAR YOU NEED A NEW ROOF?
0.07%:  I HOPE YOU ARE A STO
0.07%:  WHEN YOU ARE AN OL
0.10%:  WHEN YOU ARE AN OLDE STO
0.07%:  IF I SHOULD DIE
0.07%:  IT IS YOUR ANSWER
0.07%:  THOSE ARE YOUR PLANS IF
0.07%:  ARE WE EXPECT
0.07%:  WHAT IS YOUR OLD PERSON
0.07%:  SEE YOU WHEN I
0.07%:  YOU PROPOSE THIS AS A WIN
0.07%:  YOU PROPOSE WE STAND HERE IN
0.07%:  FAR OUR
0.07%:  IF YOU ARE AN OLD PERSON WISH
0.07%:  WHAT ARE YOU EXPECTED PROFESSION PLANS
0.07%:  PERHAPS YOU WANT
0.07%:  WHAT PROFESSION DO YOU DESIRE IN
0.07%:  ONE OF US DOES
0.07%:  IN OTHER WORDS YOU EXPECT I
0.07%:  INSTEAD OF SE
0.07%:  WHEN YOU ARE OLDER AND IF IT
0.07%:  IF YOU ARE AN OLD PERSON WHO IS DIS
0.07%:  WHAT PROFESSION ARE YOU DEAD
0.07%:  WHAT? YOU ARE DEFIN
0.07%:  I HEAR YOU WERE A
0.07%:  WHAT IF ONE DAY PEOPLE ARE DIS
0.07%:  YOU WISHED ON A STAR EARL
0.07%:  WHAT IF YOU ARE POOR AND DIS
0.07%:  WHAT ELSE DO YOU PRO
0.07%:  THE LESS YOU DO AS
0.07%:  WHERE DOES YOUR PLAN
0.08%:  WHERE DOES YOUR PLAN STAND
0.07%:  THE WORLD NEEDS YOU
